Compound,Adduct info,Approved,Sample,Lipid Class,Num. of samples,Adducts,Has MS/MS,Has OX Chain,StdDev,Area
>>658.5393@7.52,,,"QE_18_42_AT_VIR3_1_0,00025_pos_DDA",Diacylglycerols,12,,N,N,0,125333
>>658.5396@7.52,,,"QE_18_42_AT_VIS1_1_0,00025_pos_DDA",Diacylglycerols,12,,N,N,0,194879
>>658.5381@7.51,,,"QE_18_42_AT_VIS2_1_0,00025_pos_DDA",Diacylglycerols,12,,Y,N,0,288257
>>658.5398@7.52,,,"QE_18_42_AT_VIS3_1_0,00025_pos_DDA",Diacylglycerols,12,,N,N,0,287366
>584.5241@7.63,,Approved,Super Sample,Diacylglycerols,12,,Y,N,2531584.025452109,5160005.833333333
>>584.5242@7.63,,,"QE_18_42_AT_SIR1_1_0,00025_pos_DDA",Diacylglycerols,12,,Y,N,0,3140130
>>584.5242@7.63,,,"QE_18_42_AT_SIR2_1_0,00025_pos_DDA",Diacylglycerols,12,,Y,N,0,3144240
>>584.5240@7.63,,,"QE_18_42_AT_SIR3_1_0,00025_pos_DDA",Diacylglycerols,12,,Y,N,0,3376860
>>584.5239@7.64,,,"QE_18_42_AT_SIS1_1_0,00025_pos_DDA",Diacylglycerols,11,,Y,N,0,3449810
>>584.5240@7.64,,,"QE_18_42_AT_SIS2_1_0,00025_pos_DDA",Diacylglycerols,12,,Y,N,0,4308800
>>584.5240@7.62,,,"QE_18_42_AT_SIS3_1_0,00025_pos_DDA",Diacylglycerols,12,,Y,N,0,3051030
>>584.5246@7.63,,,"QE_18_42_AT_VIR1_1_0,00025_pos_DDA",Diacylglycerols,11,,Y,N,0,8996230
>>584.5241@7.64,,,"QE_18_42_AT_VIR2_1_0,00025_pos_DDA",Diacylglycerols,12,,Y,N,0,9221950
>>584.5241@7.64,,,"QE_18_42_AT_VIR3_1_0,00025_pos_DDA",Diacylglycerols,12,,Y,N,0,3073960
>>584.5242@7.63,,,"QE_18_42_AT_VIS1_1_0,00025_pos_DDA",Diacylglycerols,12,,Y,N,0,4627810
>>584.5240@7.63,,,"QE_18_42_AT_VIS2_1_0,00025_pos_DDA",Diacylglycerols,12,,Y,N,0,9773130
>>584.5242@7.63,,,"QE_18_42_AT_VIS3_1_0,00025_pos_DDA",Diacylglycerols,12,,Y,N,0,5756120
>589.4795@7.63,,Approved,Super Sample,Diacylglycerols,12,,Y,N,4611462.950478224,9978250
>>589.4796@7.63,,,"QE_18_42_AT_SIR1_1_0,00025_pos_DDA",Diacylglycerols,11,,Y,N,0,6267430
>>589.4796@7.63,,,"QE_18_42_AT_SIR2_1_0,00025_pos_DDA",Diacylglycerols,12,,Y,N,0,6425890
>>589.4793@7.63,,,"QE_18_42_AT_SIR3_1_0,00025_pos_DDA",Diacylglycerols,12,,Y,N,0,7044770
>>589.4794@7.64,,,"QE_18_42_AT_SIS1_1_0,00025_pos_DDA",Diacylglycerols,12,,Y,N,0,6730740
>>589.4794@7.64,,,"QE_18_42_AT_SIS2_1_0,00025_pos_DDA",Diacylglycerols,12,,Y,N,0,8258840
>>589.4794@7.63,,,"QE_18_42_AT_SIS3_1_0,00025_pos_DDA",Diacylglycerols,12,,Y,N,0,5971500
>>589.4800@7.63,,,"QE_18_42_AT_VIR1_1_0,00025_pos_DDA",Diacylglycerols,12,,Y,N,0,16999000
>>589.4794@7.64,,,"QE_18_42_AT_VIR2_1_0,00025_pos_DDA",Diacylglycerols,12,,Y,N,0,17750500
>>589.4795@7.64,,,"QE_18_42_AT_VIR3_1_0,00025_pos_DDA",Diacylglycerols,12,,Y,N,0,6373570
>>589.4796@7.64,,,"QE_18_42_AT_VIS1_1_0,00025_pos_DDA",Diacylglycerols,12,,Y,N,0,8955660
>>589.4795@7.64,,,"QE_18_42_AT_VIS2_1_0,00025_pos_DDA",Diacylglycerols,12,,Y,N,0,18110700
>>589.4796@7.64,,,"QE_18_42_AT_VIS3_1_0,00025_pos_DDA",Diacylglycerols,12,,Y,N,0,10850400
>610.5399@7.73,,Approved,Super Sample,Diacylglycerols,12,,Y,N,2934630.70999099,4457063.333333333
>>610.5399@7.73,,,"QE_18_42_AT_SIR1_1_0,00025_pos_DDA",Diacylglycerols,12,,N,N,0,2138140
>>610.5399@7.73,,,"QE_18_42_AT_SIR2_1_0,00025_pos_DDA",Diacylglycerols,12,,N,N,0,2661250
>>610.5396@7.74,,,"QE_18_42_AT_SIR3_1_0,00025_pos_DDA",Diacylglycerols,12,,N,N,0,2583940
>>610.5397@7.74,,,"QE_18_42_AT_SIS1_1_0,00025_pos_DDA",Diacylglycerols,12,,N,N,0,2708150
>>610.5398@7.73,,,"QE_18_42_AT_SIS2_1_0,00025_pos_DDA",Diacylglycerols,12,,N,N,0,3064840
>>610.5398@7.74,,,"QE_18_42_AT_SIS3_1_0,00025_pos_DDA",Diacylglycerols,12,,N,N,0,2673100
>>610.5403@7.74,,,"QE_18_42_AT_VIR1_1_0,00025_pos_DDA",Diacylglycerols,12,,Y,N,0,9447660
>>610.5398@7.73,,,"QE_18_42_AT_VIR2_1_0,00025_pos_DDA",Diacylglycerols,12,,Y,N,0,6898850
>>610.5397@7.73,,,"QE_18_42_AT_VIR3_1_0,00025_pos_DDA",Diacylglycerols,12,,N,N,0,2391800
>>610.5400@7.74,,,"QE_18_42_AT_VIS1_1_0,00025_pos_DDA",Diacylglycerols,12,,N,N,0,3452470
>>610.5398@7.73,,,"QE_18_42_AT_VIS2_1_0,00025_pos_DDA",Diacylglycerols,12,,Y,N,0,11300000
>>610.5400@7.73,,,"QE_18_42_AT_VIS3_1_0,00025_pos_DDA",Diacylglycerols,12,,Y,N,0,4164560
>593.5141@7.74,,Approved,Super Sample,Diacylglycerols,12,,Y,N,142023.62795057398,215056.41666666666
>>593.5145@7.77,,,"QE_18_42_AT_SIR1_1_0,00025_pos_DDA",Diacylglycerols,12,,N,N,0,107817
>>593.5156@7.73,,,"QE_18_42_AT_SIR2_1_0,00025_pos_DDA",Diacylglycerols,12,,N,N,0,115720
>>593.5131@7.73,,,"QE_18_42_AT_SIR3_1_0,00025_pos_DDA",Diacylglycerols,12,,N,N,0,117470
>>593.5145@7.73,,,"QE_18_42_AT_SIS1_1_0,00025_pos_DDA",Diacylglycerols,12,,N,N,0,125187
>>593.5128@7.74,,,"QE_18_42_AT_SIS2_1_0,00025_pos_DDA",Diacylglycerols,12,,N,N,0,170053
>>593.5142@7.72,,,"QE_18_42_AT_SIS3_1_0,00025_pos_DDA",Diacylglycerols,12,,N,N,0,103096
>>593.5157@7.74,,,"QE_18_42_AT_VIR1_1_0,00025_pos_DDA",Diacylglycerols,12,,Y,N,0,486075
>>593.5132@7.73,,,"QE_18_42_AT_VIR2_1_0,00025_pos_DDA",Diacylglycerols,12,,Y,N,0,336698
>>593.5159@7.75,,,"QE_18_42_AT_VIR3_1_0,00025_pos_DDA",Diacylglycerols,12,,N,N,0,113492
>>593.5132@7.74,,,"QE_18_42_AT_VIS1_1_0,00025_pos_DDA",Diacylglycerols,12,,N,N,0,202712
>>593.5131@7.73,,,"QE_18_42_AT_VIS2_1_0,00025_pos_DDA",Diacylglycerols,12,,Y,N,0,513577
>>593.5132@7.72,,,"QE_18_42_AT_VIS3_1_0,00025_pos_DDA",Diacylglycerols,12,,N,N,0,188780
>660.5552@7.85,,Approved,Super Sample,Diacylglycerols,12,,Y,N,194812.9471978434,564073.5833333334
>>660.5554@7.83,,,"QE_18_42_AT_SIR1_1_0,00025_pos_DDA",Diacylglycerols,12,,Y,N,0,390463
>>660.5552@7.84,,,"QE_18_42_AT_SIR2_1_0,00025_pos_DDA",Diacylglycerols,12,,Y,N,0,486451
>>660.5550@7.87,,,"QE_18_42_AT_SIR3_1_0,00025_pos_DDA",Diacylglycerols,12,,Y,N,0,520216
>>660.5551@7.84,,,"QE_18_42_AT_SIS1_1_0,00025_pos_DDA",Diacylglycerols,12,,Y,N,0,532256
>>660.5550@7.84,,,"QE_18_42_AT_SIS2_1_0,00025_pos_DDA",Diacylglycerols,12,,Y,N,0,548557
>>660.5548@7.86,,,"QE_18_42_AT_SIS3_1_0,00025_pos_DDA",Diacylglycerols,12,,Y,N,0,452913
>>660.5556@7.84,,,"QE_18_42_AT_VIR1_1_0,00025_pos_DDA",Diacylglycerols,12,,Y,N,0,866958
>>660.5551@7.84,,,"QE_18_42_AT_VIR2_1_0,00025_pos_DDA",Diacylglycerols,12,,Y,N,0,1007450
>>660.5553@7.85,,,"QE_18_42_AT_VIR3_1_0,00025_pos_DDA",Diacylglycerols,12,,N,N,0,303463
>>660.5553@7.84,,,"QE_18_42_AT_VIS1_1_0,00025_pos_DDA",Diacylglycerols,12,,Y,N,0,386752
>>660.5551@7.84,,,"QE_18_42_AT_VIS2_1_0,00025_pos_DDA",Diacylglycerols,12,,Y,N,0,689112
>>660.5550@7.86,,,"QE_18_42_AT_VIS3_1_0,00025_pos_DDA",Diacylglycerols,12,,Y,N,0,584292
>610.5399@7.91,,Approved,Super Sample,Diacylglycerols,12,,Y,N,3706431.260348824,8405674.166666666
>>610.5400@7.91,,,"QE_18_42_AT_SIR1_1_0,00025_pos_DDA",Diacylglycerols,12,,Y,N,0,5773480
>>610.5400@7.90,,,"QE_18_42_AT_SIR2_1_0,00025_pos_DDA",Diacylglycerols,12,,Y,N,0,7132760
>>610.5397@7.91,,,"QE_18_42_AT_SIR3_1_0,00025_pos_DDA",Diacylglycerols,12,,Y,N,0,7073130
>>610.5398@7.90,,,"QE_18_42_AT_SIS1_1_0,00025_pos_DDA",Diacylglycerols,12,,Y,N,0,5421540
>>610.5397@7.91,,,"QE_18_42_AT_SIS2_1_0,00025_pos_DDA",Diacylglycerols,12,,Y,N,0,7523080
>>610.5398@7.90,,,"QE_18_42_AT_SIS3_1_0,00025_pos_DDA",Diacylglycerols,12,,Y,N,0,5032330
>>610.5403@7.91,,,"QE_18_42_AT_VIR1_1_0,00025_pos_DDA",Diacylglycerols,12,,Y,N,0,15725300
>>610.5398@7.91,,,"QE_18_42_AT_VIR2_1_0,00025_pos_DDA",Diacylglycerols,12,,Y,N,0,15160700
>>610.5399@7.91,,,"QE_18_42_AT_VIR3_1_0,00025_pos_DDA",Diacylglycerols,12,,Y,N,0,4827490
>>610.5400@7.91,,,"QE_18_42_AT_VIS1_1_0,00025_pos_DDA",Diacylglycerols,12,,Y,N,0,5904880
>>610.5398@7.91,,,"QE_18_42_AT_VIS2_1_0,00025_pos_DDA",Diacylglycerols,12,,Y,N,0,12252100
>>610.5400@7.91,,,"QE_18_42_AT_VIS3_1_0,00025_pos_DDA",Diacylglycerols,12,,Y,N,0,9041300
>593.5137@7.92,,Approved,Super Sample,Diacylglycerols,12,,Y,N,88370.1222494848,256110.66666666666
>>593.5142@7.93,,,"QE_18_42_AT_SIR1_1_0,00025_pos_DDA",Diacylglycerols,12,,N,N,0,198868
>>593.5134@7.91,,,"QE_18_42_AT_SIR2_1_0,00025_pos_DDA",Diacylglycerols,12,,N,N,0,231407
>>593.5141@7.95,,,"QE_18_42_AT_SIR3_1_0,00025_pos_DDA",Diacylglycerols,12,,N,N,0,232872
>>593.5142@7.91,,,"QE_18_42_AT_SIS1_1_0,00025_pos_DDA",Diacylglycerols,12,,N,N,0,179805
>>593.5129@7.92,,,"QE_18_42_AT_SIS2_1_0,00025_pos_DDA",Diacylglycerols,12,,N,N,0,216732
>>593.5181@7.90,,,"QE_18_42_AT_SIS3_1_0,00025_pos_DDA",Diacylglycerols,12,,N,N,0,157085
>>593.5146@7.91,,,"QE_18_42_AT_VIR1_1_0,00025_pos_DDA",Diacylglycerols,12,,Y,N,0,452738
>>593.5131@7.92,,,"QE_18_42_AT_VIR2_1_0,00025_pos_DDA",Diacylglycerols,12,,Y,N,0,385636
>>593.5150@7.94,,,"QE_18_42_AT_VIR3_1_0,00025_pos_DDA",Diacylglycerols,12,,N,N,0,165432
>>593.5108@7.92,,,"QE_18_42_AT_VIS1_1_0,00025_pos_DDA",Diacylglycerols,12,,N,N,0,220887
>>593.5133@7.92,,,"QE_18_42_AT_VIS2_1_0,00025_pos_DDA",Diacylglycerols,12,,Y,N,0,320683
>>593.5109@7.92,,,"QE_18_42_AT_VIS3_1_0,00025_pos_DDA",Diacylglycerols,12,,Y,N,0,311183
>641.5105@8.01,,Approved,Super Sample,Diacylglycerols,12,,Y,N,3845710.01164465,7206918.333333333
>>641.5099@8.01,,,"QE_18_42_AT_SIR1_1_0,00025_pos_DDA",Diacylglycerols,12,,Y,N,0,4658020
>>641.5108@7.99,,,"QE_18_42_AT_SIR2_1_0,00025_pos_DDA",Diacylglycerols,12,,Y,N,0,5474330
>>641.5104@8.01,,,"QE_18_42_AT_SIR3_1_0,00025_pos_DDA",Diacylglycerols,12,,Y,N,0,5427860
>>641.5104@8.01,,,"QE_18_42_AT_SIS1_1_0,00025_pos_DDA",Diacylglycerols,12,,Y,N,0,3956950
>>641.5104@8.01,,,"QE_18_42_AT_SIS2_1_0,00025_pos_DDA",Diacylglycerols,12,,Y,N,0,5218260
>>641.5106@8.00,,,"QE_18_42_AT_SIS3_1_0,00025_pos_DDA",Diacylglycerols,12,,Y,N,0,3964720
>>641.5111@8.01,,,"QE_18_42_AT_VIR1_1_0,00025_pos_DDA",Diacylglycerols,12,,Y,N,0,14521300
>>641.5105@8.02,,,"QE_18_42_AT_VIR2_1_0,00025_pos_DDA",Diacylglycerols,12,,Y,N,0,12850400
>>641.5106@8.01,,,"QE_18_42_AT_VIR3_1_0,00025_pos_DDA",Diacylglycerols,12,,Y,N,0,4323010
>>641.5104@8.01,,,"QE_18_42_AT_VIS1_1_0,00025_pos_DDA",Diacylglycerols,12,,Y,N,0,5251790
>>641.5106@8.01,,,"QE_18_42_AT_VIS2_1_0,00025_pos_DDA",Diacylglycerols,12,,Y,N,0,13709700
>>641.5107@8.01,,,"QE_18_42_AT_VIS3_1_0,00025_pos_DDA",Diacylglycerols,12,,Y,N,0,7126680
>636.5554@8.01,,Approved,Super Sample,Diacylglycerols,12,,Y,N,3480954.879167097,6589718.333333333
>>636.5551@8.02,,,"QE_18_42_AT_SIR1_1_0,00025_pos_DDA",Diacylglycerols,12,,Y,N,0,3940690
>>636.5555@8.01,,,"QE_18_42_AT_SIR2_1_0,00025_pos_DDA",Diacylglycerols,12,,Y,N,0,5394190
>>636.5555@8.01,,,"QE_18_42_AT_SIR3_1_0,00025_pos_DDA",Diacylglycerols,12,,Y,N,0,4771030
>>636.5554@8.00,,,"QE_18_42_AT_SIS1_1_0,00025_pos_DDA",Diacylglycerols,12,,Y,N,0,3892450
>>636.5549@8.01,,,"QE_18_42_AT_SIS2_1_0,00025_pos_DDA",Diacylglycerols,12,,Y,N,0,4841510
>>636.5552@8.00,,,"QE_18_42_AT_SIS3_1_0,00025_pos_DDA",Diacylglycerols,12,,Y,N,0,3520310
>>636.5560@8.01,,,"QE_18_42_AT_VIR1_1_0,00025_pos_DDA",Diacylglycerols,12,,Y,N,0,12865500
>>636.5554@8.02,,,"QE_18_42_AT_VIR2_1_0,00025_pos_DDA",Diacylglycerols,12,,Y,N,0,11116100
>>636.5555@8.02,,,"QE_18_42_AT_VIR3_1_0,00025_pos_DDA",Diacylglycerols,12,,Y,N,0,3824810
>>636.5555@8.01,,,"QE_18_42_AT_VIS1_1_0,00025_pos_DDA",Diacylglycerols,12,,Y,N,0,4985590
>>636.5554@8.01,,,"QE_18_42_AT_VIS2_1_0,00025_pos_DDA",Diacylglycerols,12,,Y,N,0,13207100
>>636.5550@8.01,,,"QE_18_42_AT_VIS3_1_0,00025_pos_DDA",Diacylglycerols,12,,Y,N,0,6717340
>636.5554@8.19,,Approved,Super Sample,Diacylglycerols,12,,Y,N,686860.9330975867,880937.25
>>636.5553@8.21,,,"QE_18_42_AT_SIR1_1_0,00025_pos_DDA",Diacylglycerols,12,,N,N,0,533841
>>636.5554@8.07,,,"QE_18_42_AT_SIR2_1_0,00025_pos_DDA",Diacylglycerols,12,,Y,N,0,1158410
>>636.5553@8.22,,,"QE_18_42_AT_SIR3_1_0,00025_pos_DDA",Diacylglycerols,12,,N,N,0,452757
>>636.5551@8.37,,,"QE_18_42_AT_SIS1_1_0,00025_pos_DDA",Diacylglycerols,12,,N,N,0,109094
>>636.5552@8.07,,,"QE_18_42_AT_SIS2_1_0,00025_pos_DDA",Diacylglycerols,12,,Y,N,0,1104180
>>636.5553@8.23,,,"QE_18_42_AT_SIS3_1_0,00025_pos_DDA",Diacylglycerols,12,,N,N,0,414287
>>636.5558@8.22,,,"QE_18_42_AT_VIR1_1_0,00025_pos_DDA",Diacylglycerols,12,,Y,N,0,1168290
>>636.5553@8.43,,,"QE_18_42_AT_VIR2_1_0,00025_pos_DDA",Diacylglycerols,12,,N,N,0,125070
>>636.5553@8.23,,,"QE_18_42_AT_VIR3_1_0,00025_pos_DDA",Diacylglycerols,12,,N,N,0,254348
>>636.5555@8.07,,,"QE_18_42_AT_VIS1_1_0,00025_pos_DDA",Diacylglycerols,12,,Y,N,0,1218470
>>636.5554@8.07,,,"QE_18_42_AT_VIS2_1_0,00025_pos_DDA",Diacylglycerols,12,,Y,N,0,2598860
>>636.5555@8.07,,,"QE_18_42_AT_VIS3_1_0,00025_pos_DDA",Diacylglycerols,12,,Y,N,0,1433640
>598.5399@8.19,,Approved,Super Sample,Diacylglycerols,12,,Y,N,155725.60414081183,458823.75
>>598.5401@8.19,,,"QE_18_42_AT_SIR1_1_0,00025_pos_DDA",Diacylglycerols,12,,N,N,0,319135
>>598.5400@8.21,,,"QE_18_42_AT_SIR2_1_0,00025_pos_DDA",Diacylglycerols,12,,Y,N,0,402875
>>598.5398@8.20,,,"QE_18_42_AT_SIR3_1_0,00025_pos_DDA",Diacylglycerols,12,,Y,N,0,368901
>>598.5397@8.19,,,"QE_18_42_AT_SIS1_1_0,00025_pos_DDA",Diacylglycerols,12,,Y,N,0,339405
>>598.5398@8.19,,,"QE_18_42_AT_SIS2_1_0,00025_pos_DDA",Diacylglycerols,12,,Y,N,0,438799
>>598.5397@8.18,,,"QE_18_42_AT_SIS3_1_0,00025_pos_DDA",Diacylglycerols,12,,N,N,0,308356
>>598.5403@8.19,,,"QE_18_42_AT_VIR1_1_0,00025_pos_DDA",Diacylglycerols,12,,Y,N,0,701519
