Compound,Adduct info,Approved,Sample,Lipid Class,Num. of samples,Adducts,Has MS/MS,Has OX Chain,StdDev,Area
>>511.4438@15.34,,,"QE_18_45_0,05p_SIS1_20181110050800",Diacylglycerols,12,,N,N,0,421332
>>511.4437@15.33,,,"QE_18_45_0,05p_SIS2_20181110054301",Diacylglycerols,12,,N,N,0,163811
>>511.4434@15.33,,,"QE_18_45_0,05p_SIS3_20181110061802",Diacylglycerols,2,,Y,N,0,283376
>>511.4450@15.35,,,"QE_18_45_0,05p_VIR1_20181110124308",Diacylglycerols,12,,Y,N,0,631624
>>511.4422@15.32,,,"QE_18_45_0,05p_VIR2_20181110131811",Diacylglycerols,12,,N,N,0,276965
>>511.4434@15.31,,,"QE_18_45_0,05p_VIR3_20181110135312",Diacylglycerols,12,,N,N,0,251224
>>511.4404@15.30,,,"QE_18_45_0,05p_VIS1_20181110094805",Diacylglycerols,12,,Y,N,0,588470
>>511.4428@15.33,,,"QE_18_45_0,05p_VIS2_20181110102309",Diacylglycerols,12,,Y,N,0,872336
>>511.4410@15.34,,,"QE_18_45_0,05p_VIS3_20181110105810",Diacylglycerols,12,,Y,N,0,537636
>528.4629@15.33,,Approved,Super Sample,Diacylglycerols,12,,Y,N,2669165.2762625166,5549726.666666667
>>528.4617@15.32,,,"QE_18_45_0,05p_SIR1_20181110072802",Diacylglycerols,11,,Y,N,0,3582150
>>528.4689@15.33,,,"QE_18_45_0,05p_SIR2_20181110080303",Diacylglycerols,12,,Y,N,0,4212990
>>528.4613@15.33,,,"QE_18_45_0,05p_SIR3_20181110083804",Diacylglycerols,12,,Y,N,0,3019710
>>528.4613@15.34,,,"QE_18_45_0,05p_SIS1_20181110050800",Diacylglycerols,11,,Y,N,0,6121780
>>528.4615@15.32,,,"QE_18_45_0,05p_SIS2_20181110054301",Diacylglycerols,12,,Y,N,0,2348290
>>528.4626@15.32,,,"QE_18_45_0,05p_SIS3_20181110061802",Diacylglycerols,1,,Y,N,0,3924590
>>528.4679@15.34,,,"QE_18_45_0,05p_VIR1_20181110124308",Diacylglycerols,10,,Y,N,0,6565520
>>528.4619@15.33,,,"QE_18_45_0,05p_VIR2_20181110131811",Diacylglycerols,12,,Y,N,0,3568980
>>528.4618@15.32,,,"QE_18_45_0,05p_VIR3_20181110135312",Diacylglycerols,12,,Y,N,0,4308240
>>528.4611@15.31,,,"QE_18_45_0,05p_VIS1_20181110094805",Diacylglycerols,12,,Y,N,0,10429200
>>528.4623@15.34,,,"QE_18_45_0,05p_VIS2_20181110102309",Diacylglycerols,12,,Y,N,0,10356200
>>528.4619@15.32,,,"QE_18_45_0,05p_VIS3_20181110105810",Diacylglycerols,12,,Y,N,0,8159070
>511.4374@15.33,,Approved,Super Sample,Diacylglycerols,12,,Y,N,206478.81917986096,445446.4166666667
>>511.4349@15.31,,,"QE_18_45_0,05p_SIR1_20181110072802",Diacylglycerols,2,,Y,N,0,318650
>>511.4438@15.32,,,"QE_18_45_0,05p_SIR2_20181110080303",Diacylglycerols,12,,Y,N,0,285396
>>511.4349@15.34,,,"QE_18_45_0,05p_SIR3_20181110083804",Diacylglycerols,12,,Y,N,0,256149
>>511.4368@15.32,,,"QE_18_45_0,05p_SIS1_20181110050800",Diacylglycerols,12,,N,N,0,651097
>>511.4352@15.33,,,"QE_18_45_0,05p_SIS2_20181110054301",Diacylglycerols,9,,N,N,0,179318
>>511.4361@15.32,,,"QE_18_45_0,05p_SIS3_20181110061802",Diacylglycerols,1,,Y,N,0,312132
>>511.4405@15.35,,,"QE_18_45_0,05p_VIR1_20181110124308",Diacylglycerols,12,,Y,N,0,501813
>>511.4405@15.33,,,"QE_18_45_0,05p_VIR2_20181110131811",Diacylglycerols,12,,N,N,0,317792
>>511.4389@15.34,,,"QE_18_45_0,05p_VIR3_20181110135312",Diacylglycerols,12,,N,N,0,372804
>>511.4360@15.31,,,"QE_18_45_0,05p_VIS1_20181110094805",Diacylglycerols,12,,Y,N,0,731837
>>511.4359@15.34,,,"QE_18_45_0,05p_VIS2_20181110102309",Diacylglycerols,12,,Y,N,0,878449
>>511.4352@15.34,,,"QE_18_45_0,05p_VIS3_20181110105810",Diacylglycerols,12,,Y,N,0,539920
>604.4941@15.43,,Approved,Super Sample,Diacylglycerols,12,,Y,N,295932.1945715212,673777.5
>>604.4927@15.45,,,"QE_18_45_0,05p_SIR1_20181110072802",Diacylglycerols,12,,N,N,0,734435
>>604.5009@15.44,,,"QE_18_45_0,05p_SIR2_20181110080303",Diacylglycerols,3,,N,N,0,567592
>>604.4925@15.43,,,"QE_18_45_0,05p_SIR3_20181110083804",Diacylglycerols,6,,Y,N,0,531819
>>604.4924@15.44,,,"QE_18_45_0,05p_SIS1_20181110050800",Diacylglycerols,12,,Y,N,0,793566
>>604.4926@15.43,,,"QE_18_45_0,05p_SIS2_20181110054301",Diacylglycerols,8,,N,N,0,220578
>>604.4938@15.44,,,"QE_18_45_0,05p_SIS3_20181110061802",Diacylglycerols,12,,N,N,0,635038
>>604.4998@15.41,,,"QE_18_45_0,05p_VIR1_20181110124308",Diacylglycerols,12,,N,N,0,1041760
>>604.4929@15.42,,,"QE_18_45_0,05p_VIR2_20181110131811",Diacylglycerols,12,,N,N,0,337117
>>604.4927@15.41,,,"QE_18_45_0,05p_VIR3_20181110135312",Diacylglycerols,12,,N,N,0,652477
>>604.4921@15.43,,,"QE_18_45_0,05p_VIS1_20181110094805",Diacylglycerols,12,,N,N,0,569521
>>604.4936@15.44,,,"QE_18_45_0,05p_VIS2_20181110102309",Diacylglycerols,12,,Y,N,0,1401160
>>604.4929@15.44,,,"QE_18_45_0,05p_VIS3_20181110105810",Diacylglycerols,12,,N,N,0,600267
>630.5094@15.52,,Approved,Super Sample,Diacylglycerols,12,,Y,N,356472.3407099674,1004169.9166666666
>>630.5081@15.51,,,"QE_18_45_0,05p_SIR1_20181110072802",Diacylglycerols,12,,N,N,0,856283
>>630.5165@15.52,,,"QE_18_45_0,05p_SIR2_20181110080303",Diacylglycerols,12,,N,N,0,1000220
>>630.5061@15.53,,,"QE_18_45_0,05p_SIR3_20181110083804",Diacylglycerols,11,,N,N,0,1028850
>>630.5079@15.53,,,"QE_18_45_0,05p_SIS1_20181110050800",Diacylglycerols,12,,N,N,0,1073500
>>630.5080@15.52,,,"QE_18_45_0,05p_SIS2_20181110054301",Diacylglycerols,3,,N,N,0,399283
>>630.5091@15.52,,,"QE_18_45_0,05p_SIS3_20181110061802",Diacylglycerols,12,,N,N,0,751908
>>630.5156@15.53,,,"QE_18_45_0,05p_VIR1_20181110124308",Diacylglycerols,11,,N,N,0,1303910
>>630.5085@15.53,,,"QE_18_45_0,05p_VIR2_20181110131811",Diacylglycerols,10,,N,N,0,731153
>>630.5083@15.53,,,"QE_18_45_0,05p_VIR3_20181110135312",Diacylglycerols,5,,N,N,0,1015510
>>630.5073@15.52,,,"QE_18_45_0,05p_VIS1_20181110094805",Diacylglycerols,12,,Y,N,0,955590
>>630.5090@15.53,,,"QE_18_45_0,05p_VIS2_20181110102309",Diacylglycerols,12,,Y,N,0,1953180
>>630.5085@15.52,,,"QE_18_45_0,05p_VIS3_20181110105810",Diacylglycerols,12,,N,N,0,980652
>537.4526@15.59,,Approved,Super Sample,Diacylglycerols,12,,Y,N,742536.8192550567,1620379.5
>>537.4508@15.60,,,"QE_18_45_0,05p_SIR1_20181110072802",Diacylglycerols,12,,Y,N,0,1090490
>>537.4580@15.60,,,"QE_18_45_0,05p_SIR2_20181110080303",Diacylglycerols,12,,Y,N,0,1425400
>>537.4503@15.60,,,"QE_18_45_0,05p_SIR3_20181110083804",Diacylglycerols,12,,Y,N,0,1112840
>>537.4528@15.60,,,"QE_18_45_0,05p_SIS1_20181110050800",Diacylglycerols,12,,Y,N,0,1951020
>>537.4506@15.59,,,"QE_18_45_0,05p_SIS2_20181110054301",Diacylglycerols,12,,N,N,0,592094
>>537.4517@15.59,,,"QE_18_45_0,05p_SIS3_20181110061802",Diacylglycerols,12,,Y,N,0,1013630
>>537.4584@15.60,,,"QE_18_45_0,05p_VIR1_20181110124308",Diacylglycerols,12,,Y,N,0,2106730
>>537.4510@15.59,,,"QE_18_45_0,05p_VIR2_20181110131811",Diacylglycerols,12,,Y,N,0,1047860
>>537.4508@15.59,,,"QE_18_45_0,05p_VIR3_20181110135312",Diacylglycerols,12,,Y,N,0,1361200
>>537.4501@15.60,,,"QE_18_45_0,05p_VIS1_20181110094805",Diacylglycerols,12,,Y,N,0,2368220
>>537.4546@15.58,,,"QE_18_45_0,05p_VIS2_20181110102309",Diacylglycerols,12,,Y,N,0,3407500
>>537.4523@15.59,,,"QE_18_45_0,05p_VIS3_20181110105810",Diacylglycerols,12,,Y,N,0,1967570
>554.4783@15.60,,Approved,Super Sample,Diacylglycerols,12,,Y,N,14583354.888200738,31942525
>>554.4772@15.60,,,"QE_18_45_0,05p_SIR1_20181110072802",Diacylglycerols,12,,Y,N,0,21706200
>>554.4847@15.61,,,"QE_18_45_0,05p_SIR2_20181110080303",Diacylglycerols,12,,Y,N,0,26790800
>>554.4767@15.61,,,"QE_18_45_0,05p_SIR3_20181110083804",Diacylglycerols,12,,Y,N,0,23110100
>>554.4767@15.60,,,"QE_18_45_0,05p_SIS1_20181110050800",Diacylglycerols,12,,Y,N,0,36879300
>>554.4769@15.60,,,"QE_18_45_0,05p_SIS2_20181110054301",Diacylglycerols,12,,Y,N,0,13118600
>>554.4782@15.60,,,"QE_18_45_0,05p_SIS3_20181110061802",Diacylglycerols,12,,Y,N,0,20233300
>>554.4836@15.60,,,"QE_18_45_0,05p_VIR1_20181110124308",Diacylglycerols,12,,Y,N,0,42600200
>>554.4774@15.60,,,"QE_18_45_0,05p_VIR2_20181110131811",Diacylglycerols,12,,Y,N,0,18533600
>>554.4771@15.60,,,"QE_18_45_0,05p_VIR3_20181110135312",Diacylglycerols,12,,Y,N,0,26629000
>>554.4765@15.60,,,"QE_18_45_0,05p_VIS1_20181110094805",Diacylglycerols,3,,Y,N,0,49057100
>>554.4778@15.59,,,"QE_18_45_0,05p_VIS2_20181110102309",Diacylglycerols,12,,Y,N,0,66136100
>>554.4773@15.60,,,"QE_18_45_0,05p_VIS3_20181110105810",Diacylglycerols,10,,Y,N,0,38516000
>554.4782@15.70,,Approved,Super Sample,Diacylglycerols,12,,Y,N,2952391.6167433932,5390000
>>554.4771@15.68,,,"QE_18_45_0,05p_SIR1_20181110072802",Diacylglycerols,12,,Y,N,0,3462400
>>554.4835@15.69,,,"QE_18_45_0,05p_SIR2_20181110080303",Diacylglycerols,4,,Y,N,0,3426860
>>554.4766@15.68,,,"QE_18_45_0,05p_SIR3_20181110083804",Diacylglycerols,11,,Y,N,0,3666400
>>554.4766@15.66,,,"QE_18_45_0,05p_SIS1_20181110050800",Diacylglycerols,8,,Y,N,0,6773490
>>554.4767@15.68,,,"QE_18_45_0,05p_SIS2_20181110054301",Diacylglycerols,12,,Y,N,0,2509150
>>554.4778@15.81,,,"QE_18_45_0,05p_SIS3_20181110061802",Diacylglycerols,12,,N,N,0,2176090
>>554.4836@15.68,,,"QE_18_45_0,05p_VIR1_20181110124308",Diacylglycerols,12,,Y,N,0,7553340
>>554.4774@15.80,,,"QE_18_45_0,05p_VIR2_20181110131811",Diacylglycerols,1,,Y,N,0,2828580
>>554.4770@15.68,,,"QE_18_45_0,05p_VIR3_20181110135312",Diacylglycerols,12,,Y,N,0,4030610
>>554.4764@15.68,,,"QE_18_45_0,05p_VIS1_20181110094805",Diacylglycerols,12,,Y,N,0,8793210
>>554.4778@15.66,,,"QE_18_45_0,05p_VIS2_20181110102309",Diacylglycerols,12,,Y,N,0,12093800
>>554.4774@15.66,,,"QE_18_45_0,05p_VIS3_20181110105810",Diacylglycerols,10,,Y,N,0,7366070
>619.5225@15.71,,Approved,Super Sample,Diacylglycerols,12,,Y,N,545569.4313839187,327922.6583333333
>>619.5288@15.62,,,"QE_18_45_0,05p_SIR1_20181110072802",Diacylglycerols,12,,N,N,0,182806
>>619.5160@15.65,,,"QE_18_45_0,05p_SIR2_20181110080303",Diacylglycerols,12,,N,N,0,202446
>>619.5171@15.64,,,"QE_18_45_0,05p_SIR3_20181110083804",Diacylglycerols,12,,N,N,0,54746
>>619.5282@15.76,,,"QE_18_45_0,05p_SIS1_20181110050800",Diacylglycerols,12,,Y,N,0,533919
>>619.5163@15.79,,,"QE_18_45_0,05p_SIS2_20181110054301",Diacylglycerols,3,,N,N,0,75244
>>619.5298@15.63,,,"QE_18_45_0,05p_SIS3_20181110061802",Diacylglycerols,12,,N,N,0,138113
>>619.5150@15.76,,,"QE_18_45_0,05p_VIR1_20181110124308",Diacylglycerols,12,,N,N,0,288740
>>619.5208@15.75,,,"QE_18_45_0,05p_VIR2_20181110131811",Diacylglycerols,12,,N,N,0,122867
>>619.5223@15.57,,,"QE_18_45_0,05p_VIR3_20181110135312",Diacylglycerols,12,,N,N,0,82089
>>619.5280@15.78,,,"QE_18_45_0,05p_VIS1_20181110094805",Diacylglycerols,12,,Y,N,0,2086820
>>619.5294@15.75,,,"QE_18_45_0,05p_VIS2_20181110102309",Diacylglycerols,12,,N,N,0,105209
>>619.5184@15.77,,,"QE_18_45_0,05p_VIS3_20181110105810",Diacylglycerols,12,,N,N,0,62073
>604.4937@15.80,,Approved,Super Sample,Diacylglycerols,12,,Y,N,168600.0199308633,427190.25
>>604.4924@15.83,,,"QE_18_45_0,05p_SIR1_20181110072802",Diacylglycerols,12,,Y,N,0,534940
>>604.5008@15.80,,,"QE_18_45_0,05p_SIR2_20181110080303",Diacylglycerols,12,,N,N,0,322886
>>604.4918@15.80,,,"QE_18_45_0,05p_SIR3_20181110083804",Diacylglycerols,2,,Y,N,0,516744
>>604.4918@15.79,,,"QE_18_45_0,05p_SIS1_20181110050800",Diacylglycerols,12,,N,N,0,417447
>>604.4924@15.77,,,"QE_18_45_0,05p_SIS2_20181110054301",Diacylglycerols,12,,N,N,0,241477
>>604.4935@15.80,,,"QE_18_45_0,05p_SIS3_20181110061802",Diacylglycerols,9,,Y,N,0,408489
>>604.4982@15.78,,,"QE_18_45_0,05p_VIR1_20181110124308",Diacylglycerols,7,,Y,N,0,509120
>>604.4929@15.80,,,"QE_18_45_0,05p_VIR2_20181110131811",Diacylglycerols,12,,N,N,0,348869
>>604.4926@15.80,,,"QE_18_45_0,05p_VIR3_20181110135312",Diacylglycerols,12,,N,N,0,289817
>>604.4919@15.79,,,"QE_18_45_0,05p_VIS1_20181110094805",Diacylglycerols,12,,N,N,0,233030
>>604.4932@15.81,,,"QE_18_45_0,05p_VIS2_20181110102309",Diacylglycerols,12,,Y,N,0,881312
>>604.4930@15.79,,,"QE_18_45_0,05p_VIS3_20181110105810",Diacylglycerols,12,,N,N,0,422152
>580.4939@15.81,,Approved,Super Sample,Diacylglycerols,12,,Y,N,9141828.309170855,14971304.166666666
>>580.4927@15.80,,,"QE_18_45_0,05p_SIR1_20181110072802",Diacylglycerols,12,,Y,N,0,9384240
>>580.5005@15.81,,,"QE_18_45_0,05p_SIR2_20181110080303",Diacylglycerols,2,,Y,N,0,10143100
>>580.4921@15.81,,,"QE_18_45_0,05p_SIR3_20181110083804",Diacylglycerols,2,,Y,N,0,9762320
>>580.4923@15.81,,,"QE_18_45_0,05p_SIS1_20181110050800",Diacylglycerols,12,,Y,N,0,10877200
>>580.4924@15.81,,,"QE_18_45_0,05p_SIS2_20181110054301",Diacylglycerols,12,,Y,N,0,6593130
>>580.4935@15.81,,,"QE_18_45_0,05p_SIS3_20181110061802",Diacylglycerols,12,,Y,N,0,8851160
>>580.4995@15.80,,,"QE_18_45_0,05p_VIR1_20181110124308",Diacylglycerols,2,,Y,N,0,24358100
>>580.4929@15.80,,,"QE_18_45_0,05p_VIR2_20181110131811",Diacylglycerols,12,,Y,N,0,11843100
>>580.4926@15.81,,,"QE_18_45_0,05p_VIR3_20181110135312",Diacylglycerols,12,,Y,N,0,14157100
>>580.4920@15.80,,,"QE_18_45_0,05p_VIS1_20181110094805",Diacylglycerols,12,,Y,N,0,19224200
>>580.4934@15.81,,,"QE_18_45_0,05p_VIS2_20181110102309",Diacylglycerols,12,,Y,N,0,41007000
>>580.4929@15.81,,,"QE_18_45_0,05p_VIS3_20181110105810",Diacylglycerols,12,,Y,N,0,13455000
>630.5096@15.90,,Approved,Super Sample,Diacylglycerols,12,,Y,N,603470.0111439477,1164919.9166666667
>>630.5083@15.89,,,"QE_18_45_0,05p_SIR1_20181110072802",Diacylglycerols,12,,Y,N,0,1772280
>>630.5167@15.89,,,"QE_18_45_0,05p_SIR2_20181110080303",Diacylglycerols,12,,Y,N,0,1028440
>>630.5078@15.91,,,"QE_18_45_0,05p_SIR3_20181110083804",Diacylglycerols,12,,Y,N,0,1276980
>>630.5083@15.90,,,"QE_18_45_0,05p_SIS1_20181110050800",Diacylglycerols,12,,N,N,0,1292620
>>630.5079@15.90,,,"QE_18_45_0,05p_SIS2_20181110054301",Diacylglycerols,12,,N,N,0,327670
>>630.5090@15.90,,,"QE_18_45_0,05p_SIS3_20181110061802",Diacylglycerols,12,,Y,N,0,1335350
>>630.5158@15.89,,,"QE_18_45_0,05p_VIR1_20181110124308",Diacylglycerols,12,,Y,N,0,1338020
>>630.5086@15.90,,,"QE_18_45_0,05p_VIR2_20181110131811",Diacylglycerols,12,,N,N,0,666962
>>630.5077@15.91,,,"QE_18_45_0,05p_VIR3_20181110135312",Diacylglycerols,12,,Y,N,0,431216
>>630.5075@15.89,,,"QE_18_45_0,05p_VIS1_20181110094805",Diacylglycerols,12,,N,N,0,1323070
>>630.5091@15.90,,,"QE_18_45_0,05p_VIS2_20181110102309",Diacylglycerols,4,,Y,N,0,2597100
>>630.5084@15.90,,,"QE_18_45_0,05p_VIS3_20181110105810",Diacylglycerols,4,,Y,N,0,589331
>563.4673@16.10,,Approved,Super Sample,Diacylglycerols,12,,Y,N,307619.2131051256,1438908.5
>>563.4661@16.08,,,"QE_18_45_0,05p_SIR1_20181110072802",Diacylglycerols,12,,Y,N,0,1310140
>>563.4735@16.10,,,"QE_18_45_0,05p_SIR2_20181110080303",Diacylglycerols,2,,Y,N,0,1593440
>>563.4656@16.10,,,"QE_18_45_0,05p_SIR3_20181110083804",Diacylglycerols,12,,Y,N,0,1490140
>>563.4659@16.10,,,"QE_18_45_0,05p_SIS1_20181110050800",Diacylglycerols,2,,Y,N,0,1335740
