GroupId,ID,Inchi,m/z,RT,Adduct,Sum composition,Common name,Lipid class,Session,Identification name
12,LMGP01011617,MEEAGHVLDDTFHZ-SHAXIEEXSA-N,728.5225,11.34,[M+H]+,32:3,"PC(18:2(9Z,12Z)/14:1(9Z))","Diacylglycerophosphocholines",,"PL"
12,LMGP01011331,KSFNDKKWDZYJSF-XDBAXXFZSA-N,728.5225,11.34,[M+H]+,32:3,"PC(12:0/20:3(8Z,11Z,14Z))","Diacylglycerophosphocholines",,"PL"
12,LMGP01011369,VZQRMZUULSWEHB-XCFXQIAYSA-N,728.5225,11.34,[M+H]+,32:3,"PC(14:0/18:3(6Z,9Z,12Z))","Diacylglycerophosphocholines",,"PL"
12,LMGP01010497,AGQKQQAJRFTOGL-XPTMXNASSA-N,728.5225,11.34,[M+H]+,32:3,"PC(14:0/18:3(9Z,12Z,15Z))","Diacylglycerophosphocholines",,"PL"
13,LMGP01011337,YOKRROJLYKOJNI-SRHQVDMPSA-N,754.5382,11.45,[M+H]+,34:4,"PC(12:0/22:4(7Z,10Z,13Z,16Z))","Diacylglycerophosphocholines",,"PL"
13,LMGP01010506,SRQSAJRUMDQMMS-NLDJLLEISA-N,754.5382,11.45,[M+H]+,34:4,"PC(14:0/20:4(5Z,8Z,11Z,14Z))","Diacylglycerophosphocholines",,"PL"
13,LMGP01012128,BXZPYXMUABUWBT-JAHIUHDMSA-N,754.5382,11.45,[M+H]+,34:4,"PC(14:0/20:4(8Z,11Z,14Z,17Z))","Diacylglycerophosphocholines",,"PL"
13,LMGP01012132,PONMSDSBSOWGHR-DKHJBHHKSA-N,754.5382,11.45,[M+H]+,34:4,"PC(14:1(9Z)/20:3(5Z,8Z,11Z))","Diacylglycerophosphocholines",,"PL"
13,LMGP01011400,MGHZJKXUBUUNJR-PCBJBAEXSA-N,754.5382,11.45,[M+H]+,34:4,"PC(14:1(9Z)/20:3(8Z,11Z,14Z))","Diacylglycerophosphocholines",,"PL"
14,LMGP01011670,QCEZSXZDLSGARX-JTDYEGOHSA-N,828.5544,11.49,[M+H]+,40:9,"PC(18:3(6Z,9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","Diacylglycerophosphocholines",,"PL"
14,LMGP01011699,KQEBTLYBLYIGCO-XCBZHXQCSA-N,828.5544,11.49,[M+H]+,40:9,"PC(18:3(9Z,12Z,15Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","Diacylglycerophosphocholines",,"PL"
14,LMGP01011919,KKASQLHJLDPKHK-MUKBVWGOSA-N,828.5544,11.49,[M+H]+,40:9,"PC(20:4(5Z,8Z,11Z,14Z)/20:5(5Z,8Z,11Z,14Z,17Z))","Diacylglycerophosphocholines",,"PL"
14,LMGP01011948,JYWXVFXGOBTFQZ-RHOQSXGDSA-N,828.5544,11.49,[M+H]+,40:9,"PC(20:5(5Z,8Z,11Z,14Z,17Z)/20:4(5Z,8Z,11Z,14Z))","Diacylglycerophosphocholines",,"PL"
14,LMGP01012110,VIMPHGVJPCSNPE-ZCLMWFBCSA-N,828.5544,11.49,[M+H]+,40:9,"PC(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/18:3(6Z,9Z,12Z))","Diacylglycerophosphocholines",,"PL"
15,LMGP01010390,SFECNOKDRVZBKD-UUWRZZSWSA-N,678.5071,11.52,[M+H]+,28:0,"PC(10:0/18:0)","Diacylglycerophosphocholines",,"PL"
15,LMGP01010414,WWAJLBOEPJRBDM-UUWRZZSWSA-N,678.5071,11.52,[M+H]+,28:0,"PC(11:0/17:0)","Diacylglycerophosphocholines",,"PL"
15,LMGP01010435,QQCURFHAGLMXKE-UUWRZZSWSA-N,678.5071,11.52,[M+H]+,28:0,"PC(12:0/16:0)","Diacylglycerophosphocholines",,"PL"
15,LMGP01010459,QVLFVRXYYHSSTL-UUWRZZSWSA-N,678.5071,11.52,[M+H]+,28:0,"PC(13:0/15:0)","Diacylglycerophosphocholines",,"PL"
15,LMGP01010477,CITHEXJVPOWHKC-UUWRZZSWSA-N,678.5071,11.52,[M+H]+,28:0,"PC(14:0/14:0)","Diacylglycerophosphocholines",,"PL"
16,LMGP01011337,YOKRROJLYKOJNI-SRHQVDMPSA-N,754.5383,11.57,[M+H]+,34:4,"PC(12:0/22:4(7Z,10Z,13Z,16Z))","Diacylglycerophosphocholines",,"PL"
16,LMGP01010506,SRQSAJRUMDQMMS-NLDJLLEISA-N,754.5383,11.57,[M+H]+,34:4,"PC(14:0/20:4(5Z,8Z,11Z,14Z))","Diacylglycerophosphocholines",,"PL"
16,LMGP01012128,BXZPYXMUABUWBT-JAHIUHDMSA-N,754.5383,11.57,[M+H]+,34:4,"PC(14:0/20:4(8Z,11Z,14Z,17Z))","Diacylglycerophosphocholines",,"PL"
16,LMGP01012132,PONMSDSBSOWGHR-DKHJBHHKSA-N,754.5383,11.57,[M+H]+,34:4,"PC(14:1(9Z)/20:3(5Z,8Z,11Z))","Diacylglycerophosphocholines",,"PL"
16,LMGP01011400,MGHZJKXUBUUNJR-PCBJBAEXSA-N,754.5383,11.57,[M+H]+,34:4,"PC(14:1(9Z)/20:3(8Z,11Z,14Z))","Diacylglycerophosphocholines",,"PL"
17,LMGP01011306,LBKAWBGKYHQLFF-MHQMSHEBSA-N,804.5530,11.74,[M+H]+,38:7,"PC(16:1(7Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","Diacylglycerophosphocholines",,"PL"
17,LMGP01010696,DLRNZUPJXRVWRW-FKZZUUMNSA-N,804.5530,11.74,[M+H]+,38:7,"PC(16:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","Diacylglycerophosphocholines",,"PL"
17,LMGP01011634,HRBNRYBXXRPMKP-QNDMKCBJSA-N,804.5530,11.74,[M+H]+,38:7,"PC(18:2(9Z,12Z)/20:5(5Z,8Z,11Z,14Z,17Z))","Diacylglycerophosphocholines",,"PL"
17,LMGP01011663,KASIRUNIOLLCQR-GHZUFWHMSA-N,804.5530,11.74,[M+H]+,38:7,"PC(18:3(6Z,9Z,12Z)/20:4(5Z,8Z,11Z,14Z))","Diacylglycerophosphocholines",,"PL"
17,LMGP01011692,HGZLPPYISDUHEM-NCKDAWIZSA-N,804.5530,11.74,[M+H]+,38:7,"PC(18:3(9Z,12Z,15Z)/20:4(5Z,8Z,11Z,14Z))","Diacylglycerophosphocholines",,"PL"
18,LMGP01011306,LBKAWBGKYHQLFF-MHQMSHEBSA-N,804.5533,12.00,[M+H]+,38:7,"PC(16:1(7Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","Diacylglycerophosphocholines",,"PL"
18,LMGP01010696,DLRNZUPJXRVWRW-FKZZUUMNSA-N,804.5533,12.00,[M+H]+,38:7,"PC(16:1(9Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","Diacylglycerophosphocholines",,"PL"
18,LMGP01011634,HRBNRYBXXRPMKP-QNDMKCBJSA-N,804.5533,12.00,[M+H]+,38:7,"PC(18:2(9Z,12Z)/20:5(5Z,8Z,11Z,14Z,17Z))","Diacylglycerophosphocholines",,"PL"
18,LMGP01011663,KASIRUNIOLLCQR-GHZUFWHMSA-N,804.5533,12.00,[M+H]+,38:7,"PC(18:3(6Z,9Z,12Z)/20:4(5Z,8Z,11Z,14Z))","Diacylglycerophosphocholines",,"PL"
18,LMGP01011692,HGZLPPYISDUHEM-NCKDAWIZSA-N,804.5533,12.00,[M+H]+,38:7,"PC(18:3(9Z,12Z,15Z)/20:4(5Z,8Z,11Z,14Z))","Diacylglycerophosphocholines",,"PL"
19,LMGP01011337,YOKRROJLYKOJNI-SRHQVDMPSA-N,754.5382,12.10,[M+H]+,34:4,"PC(12:0/22:4(7Z,10Z,13Z,16Z))","Diacylglycerophosphocholines",,"PL"
19,LMGP01010506,SRQSAJRUMDQMMS-NLDJLLEISA-N,754.5382,12.10,[M+H]+,34:4,"PC(14:0/20:4(5Z,8Z,11Z,14Z))","Diacylglycerophosphocholines",,"PL"
19,LMGP01012128,BXZPYXMUABUWBT-JAHIUHDMSA-N,754.5382,12.10,[M+H]+,34:4,"PC(14:0/20:4(8Z,11Z,14Z,17Z))","Diacylglycerophosphocholines",,"PL"
19,LMGP01012132,PONMSDSBSOWGHR-DKHJBHHKSA-N,754.5382,12.10,[M+H]+,34:4,"PC(14:1(9Z)/20:3(5Z,8Z,11Z))","Diacylglycerophosphocholines",,"PL"
19,LMGP01011400,MGHZJKXUBUUNJR-PCBJBAEXSA-N,754.5382,12.10,[M+H]+,34:4,"PC(14:1(9Z)/20:3(8Z,11Z,14Z))","Diacylglycerophosphocholines",,"PL"
20,LMGP01010394,UPBDHGWIURTORP-PGUFJCEWSA-N,692.5224,12.12,[M+H]+,29:0,"PC(10:0/19:0)","Diacylglycerophosphocholines",,"PL"
20,LMGP01011320,UHQZAGLLHJLILZ-PGUFJCEWSA-N,692.5224,12.12,[M+H]+,29:0,"PC(12:0/17:0)","Diacylglycerophosphocholines",,"PL"
20,LMGP01011342,GYPKSXNFKICCOR-PGUFJCEWSA-N,692.5224,12.12,[M+H]+,29:0,"PC(13:0/16:0)","Diacylglycerophosphocholines",,"PL"
20,LMGP01010479,JERIBPHBOOFETI-PGUFJCEWSA-N,692.5224,12.12,[M+H]+,29:0,"PC(14:0/15:0)","Diacylglycerophosphocholines",,"PL"
20,LMGP01011410,NRUYJKRRJLLXGF-PGUFJCEWSA-N,692.5224,12.12,[M+H]+,29:0,"PC(15:0/14:0)","Diacylglycerophosphocholines",,"PL"
21,LMGP01011330,IABPRJCFINAMLD-JSHIBXJCSA-N,730.5381,12.13,[M+H]+,32:2,"PC(12:0/20:2(11Z,14Z))","Diacylglycerophosphocholines",,"PL"
21,LMGP01010494,YWALDFWAPQLRPE-URBYTNCHSA-N,730.5381,12.13,[M+H]+,32:2,"PC(14:0/18:2(11Z,14Z))","Diacylglycerophosphocholines",,"PL"
21,LMGP01010496,IWXJKHSPEQSQMD-GMGFYYQASA-N,730.5381,12.13,[M+H]+,32:2,"PC(14:0/18:2(9Z,12Z))","Diacylglycerophosphocholines",,"PL"
21,LMGP01011390,KFGSHFVDCHWRGE-LULHKCDZSA-N,730.5381,12.13,[M+H]+,32:2,"PC(14:1(9Z)/18:1(9Z))","Diacylglycerophosphocholines",,"PL"
21,LMGP01011414,AMZOQMSYHQXJOZ-LTIPFYSGSA-N,730.5381,12.13,[M+H]+,32:2,"PC(15:0/17:2(9Z,12Z))","Diacylglycerophosphocholines",,"PL"
22,LMGP01011925,APEHGLQXFOZAEF-MHNOHXJZSA-N,854.5695,12.20,[M+H]+,42:10,"PC(20:4(5Z,8Z,11Z,14Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","Diacylglycerophosphocholines",,"PL"
22,LMGP01011058,KJZGPYYLCQSOIZ-IHSLHUTLSA-N,854.5695,12.20,[M+H]+,42:10,"PC(20:5(5Z,8Z,11Z,14Z,17Z)/22:5(7Z,10Z,13Z,16Z,19Z))","Diacylglycerophosphocholines",,"PL"
22,LMGP01012119,YWVSCSFOXQDMHS-MOZFSHPBSA-N,854.5695,12.20,[M+H]+,42:10,"PC(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/20:4(5Z,8Z,11Z,14Z))","Diacylglycerophosphocholines",,"PL"
23,LMGP01011330,IABPRJCFINAMLD-JSHIBXJCSA-N,730.5381,12.23,[M+H]+,32:2,"PC(12:0/20:2(11Z,14Z))","Diacylglycerophosphocholines",,"PL"
23,LMGP01010494,YWALDFWAPQLRPE-URBYTNCHSA-N,730.5381,12.23,[M+H]+,32:2,"PC(14:0/18:2(11Z,14Z))","Diacylglycerophosphocholines",,"PL"
23,LMGP01010496,IWXJKHSPEQSQMD-GMGFYYQASA-N,730.5381,12.23,[M+H]+,32:2,"PC(14:0/18:2(9Z,12Z))","Diacylglycerophosphocholines",,"PL"
23,LMGP01011390,KFGSHFVDCHWRGE-LULHKCDZSA-N,730.5381,12.23,[M+H]+,32:2,"PC(14:1(9Z)/18:1(9Z))","Diacylglycerophosphocholines",,"PL"
23,LMGP01011414,AMZOQMSYHQXJOZ-LTIPFYSGSA-N,730.5381,12.23,[M+H]+,32:2,"PC(15:0/17:2(9Z,12Z))","Diacylglycerophosphocholines",,"PL"
24,LMGP01030084,CMXVZLDXNTVNKR-TZYRJPHESA-N,784.6242,12.29,[M+H]+,37:2,"PC(P-20:0/17:2(9Z,12Z))","1-(1Z-alkenyl),2-acylglycerophosphocholines",,"PL"
25,LMGP01012130,MGUTYWPZCZBAGE-JZDIRDTQSA-N,780.5537,12.36,[M+H]+,36:5,"PC(14:0/22:5(4Z,7Z,10Z,13Z,16Z))","Diacylglycerophosphocholines",,"PL"
25,LMGP01012131,SFEMWZZGMMRGCX-DYPKKMQZSA-N,780.5537,12.36,[M+H]+,36:5,"PC(14:0/22:5(7Z,10Z,13Z,16Z,19Z))","Diacylglycerophosphocholines",,"PL"
25,LMGP01011407,XBLSNYPBWMKQLW-WPNBCRARSA-N,780.5537,12.36,[M+H]+,36:5,"PC(14:1(9Z)/22:4(7Z,10Z,13Z,16Z))","Diacylglycerophosphocholines",,"PL"
25,LMGP01010633,KLTHQSWIRFFBRI-CPFPVJFHSA-N,780.5537,12.36,[M+H]+,36:5,"PC(16:0/20:5(5Z,8Z,11Z,14Z,17Z))","Diacylglycerophosphocholines",,"PL"
25,LMGP01011305,ZPJMUNXMKJHRFH-NWYCBROKSA-N,780.5537,12.36,[M+H]+,36:5,"PC(16:1(7Z)/20:4(5Z,8Z,11Z,14Z))","Diacylglycerophosphocholines",,"PL"
26,LMGP01010394,UPBDHGWIURTORP-PGUFJCEWSA-N,692.5224,12.37,[M+H]+,29:0,"PC(10:0/19:0)","Diacylglycerophosphocholines",,"PL"
26,LMGP01011320,UHQZAGLLHJLILZ-PGUFJCEWSA-N,692.5224,12.37,[M+H]+,29:0,"PC(12:0/17:0)","Diacylglycerophosphocholines",,"PL"
26,LMGP01011342,GYPKSXNFKICCOR-PGUFJCEWSA-N,692.5224,12.37,[M+H]+,29:0,"PC(13:0/16:0)","Diacylglycerophosphocholines",,"PL"
26,LMGP01010479,JERIBPHBOOFETI-PGUFJCEWSA-N,692.5224,12.37,[M+H]+,29:0,"PC(14:0/15:0)","Diacylglycerophosphocholines",,"PL"
26,LMGP01011410,NRUYJKRRJLLXGF-PGUFJCEWSA-N,692.5224,12.37,[M+H]+,29:0,"PC(15:0/14:0)","Diacylglycerophosphocholines",,"PL"
27,LMGP01010947,FCTKCFNDGVBOBD-YZXVGOFNSA-N,830.5694,12.51,[M+H]+,40:8,"PC(18:2(9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","Diacylglycerophosphocholines",,"PL"
27,LMGP01011729,UCZAOBSWZIZTLK-HRVYGAIYSA-N,830.5694,12.51,[M+H]+,40:8,"PC(18:4(6Z,9Z,12Z,15Z)/22:4(7Z,10Z,13Z,16Z))","Diacylglycerophosphocholines",,"PL"
27,LMGP01011890,HPXVUIIWTAPGLC-IBSYIIJISA-N,830.5694,12.51,[M+H]+,40:8,"PC(20:3(8Z,11Z,14Z)/20:5(5Z,8Z,11Z,14Z,17Z))","Diacylglycerophosphocholines",,"PL"
27,LMGP01011047,LZLVZIFMYXDKCN-JAOIGVIDSA-N,830.5694,12.51,[M+H]+,40:8,"PC(20:4(5E,8E,11E,14E)/20:4(5E,8E,11E,14E))","Diacylglycerophosphocholines",,"PL"
27,LMGP01011052,LZLVZIFMYXDKCN-QJWFYWCHSA-N,830.5694,12.51,[M+H]+,40:8,"PC(20:4(5Z,8Z,11Z,14Z)/20:4(5Z,8Z,11Z,14Z))","Diacylglycerophosphocholines",,"PL"
28,LMGP01012127,XWHIBISICRMDDW-ZLBNXBDKSA-N,756.5539,12.51,[M+H]+,34:3,"PC(14:0/20:3(5Z,8Z,11Z))","Diacylglycerophosphocholines",,"PL"
28,LMGP01011374,ZAUFLMLTXNKVAB-AFYHZPHLSA-N,756.5539,12.51,[M+H]+,34:3,"PC(14:0/20:3(8Z,11Z,14Z))","Diacylglycerophosphocholines",,"PL"
28,LMGP01011399,KBHCBANQRIOXLD-FRPVHTQQSA-N,756.5539,12.51,[M+H]+,34:3,"PC(14:1(9Z)/20:2(11Z,14Z))","Diacylglycerophosphocholines",,"PL"
28,LMGP01010598,CNNSEHUKQJCGTE-UPPWDXJYSA-N,756.5539,12.51,[M+H]+,34:3,"PC(16:0/18:3(6Z,9Z,12Z))","Diacylglycerophosphocholines",,"PL"
28,LMGP01010601,JMAYDGBZRHQJAT-QWFQJEORSA-N,756.5539,12.51,[M+H]+,34:3,"PC(16:0/18:3(9Z,12Z,15Z))","Diacylglycerophosphocholines",,"PL"
29,LMGP01012127,XWHIBISICRMDDW-ZLBNXBDKSA-N,756.5538,12.55,[M+H]+,34:3,"PC(14:0/20:3(5Z,8Z,11Z))","Diacylglycerophosphocholines",,"PL"
29,LMGP01011374,ZAUFLMLTXNKVAB-AFYHZPHLSA-N,756.5538,12.55,[M+H]+,34:3,"PC(14:0/20:3(8Z,11Z,14Z))","Diacylglycerophosphocholines",,"PL"
29,LMGP01011399,KBHCBANQRIOXLD-FRPVHTQQSA-N,756.5538,12.55,[M+H]+,34:3,"PC(14:1(9Z)/20:2(11Z,14Z))","Diacylglycerophosphocholines",,"PL"
29,LMGP01010598,CNNSEHUKQJCGTE-UPPWDXJYSA-N,756.5538,12.55,[M+H]+,34:3,"PC(16:0/18:3(6Z,9Z,12Z))","Diacylglycerophosphocholines",,"PL"
29,LMGP01010601,JMAYDGBZRHQJAT-QWFQJEORSA-N,756.5538,12.55,[M+H]+,34:3,"PC(16:0/18:3(9Z,12Z,15Z))","Diacylglycerophosphocholines",,"PL"
30,LMGP01011430,GEINPYKZLFHHIL-HEXXMCQTSA-N,792.5528,12.64,[M+H]+,37:6,"PC(15:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","Diacylglycerophosphocholines",,"PL"
30,LMGP01011544,YPYJIIVEAASRDG-FLBSLNMGSA-N,792.5528,12.64,[M+H]+,37:6,"PC(17:1(9Z)/20:5(5Z,8Z,11Z,14Z,17Z))","Diacylglycerophosphocholines",,"PL"
30,LMGP01011573,DYMZWWYXHYMWCS-YZHOZRAUSA-N,792.5528,12.64,[M+H]+,37:6,"PC(17:2(9Z,12Z)/20:4(5Z,8Z,11Z,14Z))","Diacylglycerophosphocholines",,"PL"
30,LMGP01011906,SBOQQEUGBJGRFJ-IJPNSSFKSA-N,792.5528,12.64,[M+H]+,37:6,"PC(20:4(5Z,8Z,11Z,14Z)/17:2(9Z,12Z))","Diacylglycerophosphocholines",,"PL"
30,LMGP01011935,UTFOVZGGMRTTOI-OMQCIONLSA-N,792.5528,12.64,[M+H]+,37:6,"PC(20:5(5Z,8Z,11Z,14Z,17Z)/17:1(9Z))","Diacylglycerophosphocholines",,"PL"
31,LMGP01011328,ISFOPOGKBOMRIJ-PLOGQBHYSA-N,718.5378,12.68,[M+H]+,31:1,"PC(12:0/19:1(9Z))","Diacylglycerophosphocholines",,"PL"
31,LMGP01011347,JLKJDPHPYLQTAM-PLOGQBHYSA-N,718.5378,12.68,[M+H]+,31:1,"PC(13:0/18:1(9Z))","Diacylglycerophosphocholines",,"PL"
31,LMGP01011367,JJIOFZZKSUGVJE-OUJJLNDXSA-N,718.5378,12.68,[M+H]+,31:1,"PC(14:0/17:1(9Z))","Diacylglycerophosphocholines",,"PL"
31,LMGP01011386,UWZMQXDPMXICQP-IEHWZJNJSA-N,718.5378,12.68,[M+H]+,31:1,"PC(14:1(9Z)/17:0)","Diacylglycerophosphocholines",,"PL"
31,LMGP01010535,QFVHCMLUKNHDSH-WTWBAFHPSA-N,718.5378,12.68,[M+H]+,31:1,"PC(15:0/16:1(9Z))","Diacylglycerophosphocholines",,"PL"
