Compound,Adduct info,Approved,Sample,Lipid Class,Num. of samples,Adducts,Has MS/MS,Has OX Chain,StdDev,Area
>758.5684@6.10,,Approved,Super Sample,Diacylglycerophosphocholines,12,,Y,N,3969430.4336253293,6188024.166666667
>>758.5685@6.09,,,"QE_18_42_AT_SIR1_1_0,00025_pos_DDA",Diacylglycerophosphocholines,12,,N,N,0,2988580
>>758.5683@6.09,,,"QE_18_42_AT_SIR2_1_0,00025_pos_DDA",Diacylglycerophosphocholines,12,,Y,N,0,3901150
>>758.5682@6.10,,,"QE_18_42_AT_SIR3_1_0,00025_pos_DDA",Diacylglycerophosphocholines,12,,Y,N,0,3901520
>>758.5680@6.10,,,"QE_18_42_AT_SIS1_1_0,00025_pos_DDA",Diacylglycerophosphocholines,12,,Y,N,0,3029710
>>758.5681@6.10,,,"QE_18_42_AT_SIS2_1_0,00025_pos_DDA",Diacylglycerophosphocholines,12,,Y,N,0,4375620
>>758.5683@6.10,,,"QE_18_42_AT_SIS3_1_0,00025_pos_DDA",Diacylglycerophosphocholines,12,,Y,N,0,3863270
>>758.5690@6.10,,,"QE_18_42_AT_VIR1_1_0,00025_pos_DDA",Diacylglycerophosphocholines,12,,Y,N,0,11451600
>>758.5682@6.10,,,"QE_18_42_AT_VIR2_1_0,00025_pos_DDA",Diacylglycerophosphocholines,12,,Y,N,0,16462300
>>758.5684@6.09,,,"QE_18_42_AT_VIR3_1_0,00025_pos_DDA",Diacylglycerophosphocholines,12,,Y,N,0,3679380
>>758.5684@6.09,,,"QE_18_42_AT_VIS1_1_0,00025_pos_DDA",Diacylglycerophosphocholines,12,,Y,N,0,8206450
>>758.5683@6.09,,,"QE_18_42_AT_VIS2_1_0,00025_pos_DDA",Diacylglycerophosphocholines,12,,Y,N,0,7942550
>>758.5687@6.10,,,"QE_18_42_AT_VIS3_1_0,00025_pos_DDA",Diacylglycerophosphocholines,12,,Y,N,0,4454160
>720.5526@6.11,,Approved,Super Sample,Diacylglycerophosphocholines,12,,Y,N,158875.3593415597,454781.4166666667
>>720.5527@6.12,,,"QE_18_42_AT_SIR1_1_0,00025_pos_DDA",Diacylglycerophosphocholines,12,,N,N,0,200024
>>720.5528@6.09,,,"QE_18_42_AT_SIR2_1_0,00025_pos_DDA",Diacylglycerophosphocholines,12,,Y,N,0,487782
>>720.5522@6.11,,,"QE_18_42_AT_SIR3_1_0,00025_pos_DDA",Diacylglycerophosphocholines,12,,Y,N,0,455564
>>720.5524@6.05,,,"QE_18_42_AT_SIS1_1_0,00025_pos_DDA",Diacylglycerophosphocholines,12,,N,N,0,452554
>>720.5523@6.06,,,"QE_18_42_AT_SIS2_1_0,00025_pos_DDA",Diacylglycerophosphocholines,12,,N,N,0,433162
>>720.5524@6.17,,,"QE_18_42_AT_SIS3_1_0,00025_pos_DDA",Diacylglycerophosphocholines,12,,N,N,0,452661
>>720.5532@6.13,,,"QE_18_42_AT_VIR1_1_0,00025_pos_DDA",Diacylglycerophosphocholines,12,,N,N,0,477656
>>720.5525@6.13,,,"QE_18_42_AT_VIR2_1_0,00025_pos_DDA",Diacylglycerophosphocholines,12,,Y,N,0,867701
>>720.5526@6.12,,,"QE_18_42_AT_VIR3_1_0,00025_pos_DDA",Diacylglycerophosphocholines,12,,N,N,0,465221
>>720.5527@6.19,,,"QE_18_42_AT_VIS1_1_0,00025_pos_DDA",Diacylglycerophosphocholines,12,,Y,N,0,570940
>>720.5526@6.10,,,"QE_18_42_AT_VIS2_1_0,00025_pos_DDA",Diacylglycerophosphocholines,12,,N,N,0,329044
>>720.5528@6.09,,,"QE_18_42_AT_VIS3_1_0,00025_pos_DDA",Diacylglycerophosphocholines,12,,N,N,0,265068
>808.5810@6.12,,Approved,Super Sample,Diacylglycerophosphocholines,12,,Y,N,340402.2694117048,455669.8333333333
>>808.5777@6.12,,,"QE_18_42_AT_SIR1_1_0,00025_pos_DDA",Diacylglycerophosphocholines,12,,N,N,0,199011
>>808.5788@6.12,,,"QE_18_42_AT_SIR2_1_0,00025_pos_DDA",Diacylglycerophosphocholines,12,,N,N,0,257570
>>808.5779@6.12,,,"QE_18_42_AT_SIR3_1_0,00025_pos_DDA",Diacylglycerophosphocholines,12,,N,N,0,261646
>>808.5792@6.12,,,"QE_18_42_AT_SIS1_1_0,00025_pos_DDA",Diacylglycerophosphocholines,12,,N,N,0,245246
>>808.5843@6.12,,,"QE_18_42_AT_SIS2_1_0,00025_pos_DDA",Diacylglycerophosphocholines,12,,Y,N,0,328400
>>808.5798@6.12,,,"QE_18_42_AT_SIS3_1_0,00025_pos_DDA",Diacylglycerophosphocholines,12,,N,N,0,263888
>>808.5850@6.11,,,"QE_18_42_AT_VIR1_1_0,00025_pos_DDA",Diacylglycerophosphocholines,12,,Y,N,0,1003430
>>808.5843@6.12,,,"QE_18_42_AT_VIR2_1_0,00025_pos_DDA",Diacylglycerophosphocholines,12,,Y,N,0,1328530
>>808.5793@6.13,,,"QE_18_42_AT_VIR3_1_0,00025_pos_DDA",Diacylglycerophosphocholines,12,,N,N,0,299771
>>808.5847@6.11,,,"QE_18_42_AT_VIS1_1_0,00025_pos_DDA",Diacylglycerophosphocholines,12,,Y,N,0,550952
>>808.5813@6.12,,,"QE_18_42_AT_VIS2_1_0,00025_pos_DDA",Diacylglycerophosphocholines,12,,Y,N,0,503795
>>808.5800@6.11,,,"QE_18_42_AT_VIS3_1_0,00025_pos_DDA",Diacylglycerophosphocholines,12,,N,N,0,225799
>784.5843@6.19,,Approved,Super Sample,Diacylglycerophosphocholines,12,,Y,N,592041.0602192862,849764.9166666666
>>784.5854@6.20,,,"QE_18_42_AT_SIR1_1_0,00025_pos_DDA",Diacylglycerophosphocholines,12,,N,N,0,302209
>>784.5846@6.19,,,"QE_18_42_AT_SIR2_1_0,00025_pos_DDA",Diacylglycerophosphocholines,12,,N,N,0,462033
>>784.5832@6.18,,,"QE_18_42_AT_SIR3_1_0,00025_pos_DDA",Diacylglycerophosphocholines,12,,N,N,0,544058
>>784.5841@6.19,,,"QE_18_42_AT_SIS1_1_0,00025_pos_DDA",Diacylglycerophosphocholines,12,,N,N,0,362209
>>784.5853@6.19,,,"QE_18_42_AT_SIS2_1_0,00025_pos_DDA",Diacylglycerophosphocholines,12,,N,N,0,577029
>>784.5844@6.20,,,"QE_18_42_AT_SIS3_1_0,00025_pos_DDA",Diacylglycerophosphocholines,12,,N,N,0,501555
>>784.5842@6.18,,,"QE_18_42_AT_VIR1_1_0,00025_pos_DDA",Diacylglycerophosphocholines,12,,N,N,0,1417820
>>784.5832@6.19,,,"QE_18_42_AT_VIR2_1_0,00025_pos_DDA",Diacylglycerophosphocholines,12,,Y,N,0,2450690
>>784.5846@6.19,,,"QE_18_42_AT_VIR3_1_0,00025_pos_DDA",Diacylglycerophosphocholines,12,,N,N,0,592146
>>784.5850@6.19,,,"QE_18_42_AT_VIS1_1_0,00025_pos_DDA",Diacylglycerophosphocholines,12,,Y,N,0,1172560
>>784.5851@6.19,,,"QE_18_42_AT_VIS2_1_0,00025_pos_DDA",Diacylglycerophosphocholines,12,,N,N,0,1195820
>>784.5824@6.18,,,"QE_18_42_AT_VIS3_1_0,00025_pos_DDA",Diacylglycerophosphocholines,12,,N,N,0,619050
>746.5676@6.27,,Approved,Super Sample,Diacylglycerophosphocholines,12,,Y,N,88517.39808208453,227672.66666666666
>>746.5677@6.18,,,"QE_18_42_AT_SIR1_1_0,00025_pos_DDA",Diacylglycerophosphocholines,12,,N,N,0,146741
>>746.5673@6.31,,,"QE_18_42_AT_SIR2_1_0,00025_pos_DDA",Diacylglycerophosphocholines,12,,N,N,0,219233
>>746.5672@6.30,,,"QE_18_42_AT_SIR3_1_0,00025_pos_DDA",Diacylglycerophosphocholines,12,,N,N,0,165137
>>746.5661@6.29,,,"QE_18_42_AT_SIS1_1_0,00025_pos_DDA",Diacylglycerophosphocholines,12,,N,N,0,119326
>>746.5672@6.25,,,"QE_18_42_AT_SIS2_1_0,00025_pos_DDA",Diacylglycerophosphocholines,12,,N,N,0,182697
>>746.5672@6.27,,,"QE_18_42_AT_SIS3_1_0,00025_pos_DDA",Diacylglycerophosphocholines,12,,N,N,0,182348
>>746.5689@6.28,,,"QE_18_42_AT_VIR1_1_0,00025_pos_DDA",Diacylglycerophosphocholines,12,,N,N,0,319913
>>746.5681@6.29,,,"QE_18_42_AT_VIR2_1_0,00025_pos_DDA",Diacylglycerophosphocholines,12,,Y,N,0,445036
>>746.5672@6.25,,,"QE_18_42_AT_VIR3_1_0,00025_pos_DDA",Diacylglycerophosphocholines,12,,N,N,0,209543
>>746.5682@6.28,,,"QE_18_42_AT_VIS1_1_0,00025_pos_DDA",Diacylglycerophosphocholines,12,,N,N,0,317044
>>746.5680@6.28,,,"QE_18_42_AT_VIS2_1_0,00025_pos_DDA",Diacylglycerophosphocholines,12,,N,N,0,252189
>>746.5676@6.27,,,"QE_18_42_AT_VIS3_1_0,00025_pos_DDA",Diacylglycerophosphocholines,12,,N,N,0,172865
>784.5842@6.34,,Approved,Super Sample,Diacylglycerophosphocholines,12,,Y,N,476204.6231442002,732080.0833333334
>>784.5847@6.36,,,"QE_18_42_AT_SIR1_1_0,00025_pos_DDA",Diacylglycerophosphocholines,12,,Y,N,0,324852
>>784.5847@6.34,,,"QE_18_42_AT_SIR2_1_0,00025_pos_DDA",Diacylglycerophosphocholines,12,,Y,N,0,394820
>>784.5842@6.34,,,"QE_18_42_AT_SIR3_1_0,00025_pos_DDA",Diacylglycerophosphocholines,12,,Y,N,0,503691
>>784.5841@6.37,,,"QE_18_42_AT_SIS1_1_0,00025_pos_DDA",Diacylglycerophosphocholines,12,,Y,N,0,362817
>>784.5841@6.34,,,"QE_18_42_AT_SIS2_1_0,00025_pos_DDA",Diacylglycerophosphocholines,12,,Y,N,0,530679
>>784.5842@6.34,,,"QE_18_42_AT_SIS3_1_0,00025_pos_DDA",Diacylglycerophosphocholines,12,,Y,N,0,417347
>>784.5843@6.34,,,"QE_18_42_AT_VIR1_1_0,00025_pos_DDA",Diacylglycerophosphocholines,12,,Y,N,0,1494210
>>784.5836@6.34,,,"QE_18_42_AT_VIR2_1_0,00025_pos_DDA",Diacylglycerophosphocholines,12,,Y,N,0,1881950
>>784.5836@6.34,,,"QE_18_42_AT_VIR3_1_0,00025_pos_DDA",Diacylglycerophosphocholines,12,,Y,N,0,513472
>>784.5842@6.34,,,"QE_18_42_AT_VIS1_1_0,00025_pos_DDA",Diacylglycerophosphocholines,12,,Y,N,0,964757
>>784.5843@6.33,,,"QE_18_42_AT_VIS2_1_0,00025_pos_DDA",Diacylglycerophosphocholines,12,,Y,N,0,928689
>>784.5846@6.36,,,"QE_18_42_AT_VIS3_1_0,00025_pos_DDA",Diacylglycerophosphocholines,12,,Y,N,0,467677
>766.5730@6.42,,Approved,Super Sample,"1-alkyl,2-acylglycerophosphocholines",12,,Y,N,391815.88603757473,912568.5833333334
>>766.5733@6.41,,,"QE_18_42_AT_SIR1_1_0,00025_pos_DDA","1-alkyl,2-acylglycerophosphocholines",12,,N,N,0,614637
>>766.5732@6.43,,,"QE_18_42_AT_SIR2_1_0,00025_pos_DDA","1-alkyl,2-acylglycerophosphocholines",12,,N,N,0,898423
>>766.5728@6.43,,,"QE_18_42_AT_SIR3_1_0,00025_pos_DDA","1-alkyl,2-acylglycerophosphocholines",12,,N,N,0,1082550
>>766.5729@6.43,,,"QE_18_42_AT_SIS1_1_0,00025_pos_DDA","1-alkyl,2-acylglycerophosphocholines",12,,N,N,0,810517
>>766.5730@6.42,,,"QE_18_42_AT_SIS2_1_0,00025_pos_DDA","1-alkyl,2-acylglycerophosphocholines",12,,Y,N,0,1128790
>>766.5729@6.41,,,"QE_18_42_AT_SIS3_1_0,00025_pos_DDA","1-alkyl,2-acylglycerophosphocholines",12,,N,N,0,1098440
>>766.5735@6.42,,,"QE_18_42_AT_VIR1_1_0,00025_pos_DDA","1-alkyl,2-acylglycerophosphocholines",12,,N,N,0,1221520
>>766.5727@6.41,,,"QE_18_42_AT_VIR2_1_0,00025_pos_DDA","1-alkyl,2-acylglycerophosphocholines",12,,Y,N,0,1856220
>>766.5731@6.41,,,"QE_18_42_AT_VIR3_1_0,00025_pos_DDA","1-alkyl,2-acylglycerophosphocholines",12,,N,N,0,471577
>>766.5731@6.41,,,"QE_18_42_AT_VIS1_1_0,00025_pos_DDA","1-alkyl,2-acylglycerophosphocholines",12,,N,N,0,857656
>>766.5731@6.42,,,"QE_18_42_AT_VIS2_1_0,00025_pos_DDA","1-alkyl,2-acylglycerophosphocholines",12,,N,N,0,579665
>>766.5730@6.42,,,"QE_18_42_AT_VIS3_1_0,00025_pos_DDA","1-alkyl,2-acylglycerophosphocholines",12,,N,N,0,330828
>756.5495@6.44,,Approved,Super Sample,Diacylglycerophosphocholines,12,,Y,N,47881.2950706107,230991.16666666666
>>756.5499@6.36,,,"QE_18_42_AT_SIR1_1_0,00025_pos_DDA",Diacylglycerophosphocholines,12,,N,N,0,238377
>>756.5494@6.40,,,"QE_18_42_AT_SIR2_1_0,00025_pos_DDA",Diacylglycerophosphocholines,12,,N,N,0,297138
>>756.5492@6.36,,,"QE_18_42_AT_SIR3_1_0,00025_pos_DDA",Diacylglycerophosphocholines,12,,N,N,0,218259
>>756.5496@6.54,,,"QE_18_42_AT_SIS1_1_0,00025_pos_DDA",Diacylglycerophosphocholines,12,,N,N,0,254975
>>756.5495@6.38,,,"QE_18_42_AT_SIS2_1_0,00025_pos_DDA",Diacylglycerophosphocholines,12,,N,N,0,219263
>>756.5493@6.35,,,"QE_18_42_AT_SIS3_1_0,00025_pos_DDA",Diacylglycerophosphocholines,12,,N,N,0,214276
>>756.5503@6.58,,,"QE_18_42_AT_VIR1_1_0,00025_pos_DDA",Diacylglycerophosphocholines,12,,N,N,0,208441
>>756.5490@6.57,,,"QE_18_42_AT_VIR2_1_0,00025_pos_DDA",Diacylglycerophosphocholines,12,,Y,N,0,334549
>>756.5489@6.45,,,"QE_18_42_AT_VIR3_1_0,00025_pos_DDA",Diacylglycerophosphocholines,12,,N,N,0,165482
>>756.5497@6.42,,,"QE_18_42_AT_VIS1_1_0,00025_pos_DDA",Diacylglycerophosphocholines,11,,N,N,0,215787
>>756.5495@6.43,,,"QE_18_42_AT_VIS2_1_0,00025_pos_DDA",Diacylglycerophosphocholines,12,,N,N,0,154882
>>756.5494@6.46,,,"QE_18_42_AT_VIS3_1_0,00025_pos_DDA",Diacylglycerophosphocholines,12,,N,N,0,250465
>742.5726@6.51,,Approved,Super Sample,"1-alkyl,2-acylglycerophosphocholines",12,,Y,N,365514.28284119035,767161.5833333334
>>742.5726@6.51,,,"QE_18_42_AT_SIR1_1_0,00025_pos_DDA","1-alkyl,2-acylglycerophosphocholines",12,,Y,N,0,419000
>>742.5727@6.51,,,"QE_18_42_AT_SIR2_1_0,00025_pos_DDA","1-alkyl,2-acylglycerophosphocholines",12,,Y,N,0,495969
>>742.5725@6.51,,,"QE_18_42_AT_SIR3_1_0,00025_pos_DDA","1-alkyl,2-acylglycerophosphocholines",12,,Y,N,0,655472
>>742.5720@6.50,,,"QE_18_42_AT_SIS1_1_0,00025_pos_DDA","1-alkyl,2-acylglycerophosphocholines",12,,Y,N,0,509977
>>742.5728@6.50,,,"QE_18_42_AT_SIS2_1_0,00025_pos_DDA","1-alkyl,2-acylglycerophosphocholines",12,,Y,N,0,826990
>>742.5724@6.50,,,"QE_18_42_AT_SIS3_1_0,00025_pos_DDA","1-alkyl,2-acylglycerophosphocholines",12,,Y,N,0,734266
>>742.5732@6.51,,,"QE_18_42_AT_VIR1_1_0,00025_pos_DDA","1-alkyl,2-acylglycerophosphocholines",12,,Y,N,0,1504820
>>742.5725@6.52,,,"QE_18_42_AT_VIR2_1_0,00025_pos_DDA","1-alkyl,2-acylglycerophosphocholines",12,,Y,N,0,1429860
>>742.5728@6.52,,,"QE_18_42_AT_VIR3_1_0,00025_pos_DDA","1-alkyl,2-acylglycerophosphocholines",12,,Y,N,0,370958
>>742.5728@6.51,,,"QE_18_42_AT_VIS1_1_0,00025_pos_DDA","1-alkyl,2-acylglycerophosphocholines",12,,Y,N,0,995927
>>742.5727@6.50,,,"QE_18_42_AT_VIS2_1_0,00025_pos_DDA","1-alkyl,2-acylglycerophosphocholines",12,,Y,N,0,850047
>>742.5727@6.51,,,"QE_18_42_AT_VIS3_1_0,00025_pos_DDA","1-alkyl,2-acylglycerophosphocholines",12,,Y,N,0,412653
>776.5112@6.53,,Approved,Super Sample,Diacylglycerophosphocholines,12,,Y,N,61621.28235524639,132910.1
>>776.5110@6.57,,,"QE_18_42_AT_SIR1_1_0,00025_pos_DDA",Diacylglycerophosphocholines,12,,N,N,0,124997
>>776.5117@6.55,,,"QE_18_42_AT_SIR2_1_0,00025_pos_DDA",Diacylglycerophosphocholines,12,,N,N,0,75968
>>776.5117@6.50,,,"QE_18_42_AT_SIR3_1_0,00025_pos_DDA",Diacylglycerophosphocholines,12,,N,N,0,104942
>>776.5109@6.51,,,"QE_18_42_AT_SIS1_1_0,00025_pos_DDA",Diacylglycerophosphocholines,12,,N,N,0,104064
>>776.5104@6.50,,,"QE_18_42_AT_SIS2_1_0,00025_pos_DDA",Diacylglycerophosphocholines,12,,N,N,0,94614
>>776.5108@6.56,,,"QE_18_42_AT_SIS3_1_0,00025_pos_DDA",Diacylglycerophosphocholines,12,,Y,N,0,112368
>>776.5125@6.44,,,"QE_18_42_AT_VIR1_1_0,00025_pos_DDA",Diacylglycerophosphocholines,12,,N,N,0,94990
>>776.5109@6.53,,,"QE_18_42_AT_VIR2_1_0,00025_pos_DDA",Diacylglycerophosphocholines,12,,N,N,0,107361
>>776.5110@6.51,,,"QE_18_42_AT_VIR3_1_0,00025_pos_DDA",Diacylglycerophosphocholines,12,,Y,N,0,158579
>>776.5108@6.52,,,"QE_18_42_AT_VIS1_1_0,00025_pos_DDA",Diacylglycerophosphocholines,12,,N,N,0,279711
>>776.5112@6.56,,,"QE_18_42_AT_VIS2_1_0,00025_pos_DDA",Diacylglycerophosphocholines,12,,N,N,0,245805
>>776.5114@6.56,,,"QE_18_42_AT_VIS3_1_0,00025_pos_DDA",Diacylglycerophosphocholines,12,,N,N,0,91522
>776.5359@6.53,,Approved,Super Sample,Diacylglycerophosphocholines,12,,Y,N,50141.10449743027,175697.66666666666
>>776.5360@6.59,,,"QE_18_42_AT_SIR1_1_0,00025_pos_DDA",Diacylglycerophosphocholines,11,,Y,N,0,114416
>>776.5358@6.61,,,"QE_18_42_AT_SIR2_1_0,00025_pos_DDA",Diacylglycerophosphocholines,12,,N,N,0,271714
>>776.5356@6.57,,,"QE_18_42_AT_SIR3_1_0,00025_pos_DDA",Diacylglycerophosphocholines,12,,Y,N,0,156002
>>776.5361@6.45,,,"QE_18_42_AT_SIS1_1_0,00025_pos_DDA",Diacylglycerophosphocholines,12,,N,N,0,174165
>>776.5362@6.50,,,"QE_18_42_AT_SIS2_1_0,00025_pos_DDA",Diacylglycerophosphocholines,12,,N,N,0,170568
>>776.5356@6.45,,,"QE_18_42_AT_SIS3_1_0,00025_pos_DDA",Diacylglycerophosphocholines,12,,N,N,0,137581
>>776.5364@6.57,,,"QE_18_42_AT_VIR1_1_0,00025_pos_DDA",Diacylglycerophosphocholines,12,,N,N,0,136291
>>776.5358@6.56,,,"QE_18_42_AT_VIR2_1_0,00025_pos_DDA",Diacylglycerophosphocholines,12,,N,N,0,175346
>>776.5359@6.54,,,"QE_18_42_AT_VIR3_1_0,00025_pos_DDA",Diacylglycerophosphocholines,12,,N,N,0,287887
>>776.5360@6.56,,,"QE_18_42_AT_VIS1_1_0,00025_pos_DDA",Diacylglycerophosphocholines,12,,Y,N,0,169774
>>776.5358@6.43,,,"QE_18_42_AT_VIS2_1_0,00025_pos_DDA",Diacylglycerophosphocholines,12,,N,N,0,141902
>>776.5360@6.52,,,"QE_18_42_AT_VIS3_1_0,00025_pos_DDA",Diacylglycerophosphocholines,12,,N,N,0,172726
>792.6036@6.56,,Approved,Super Sample,"1-alkyl,2-acylglycerophosphocholines",12,,Y,N,182138.2301213643,493353.0833333333
>>792.6036@6.59,,,"QE_18_42_AT_SIR1_1_0,00025_pos_DDA","1-alkyl,2-acylglycerophosphocholines",12,,N,N,0,348224
>>792.6039@6.57,,,"QE_18_42_AT_SIR2_1_0,00025_pos_DDA","1-alkyl,2-acylglycerophosphocholines",12,,Y,N,0,421898
