Compound,Adduct info,Approved,Sample,Lipid Class,Num. of samples,Adducts,Has MS/MS,Has OX Chain,StdDev,Area
>>816.6405@8.88,,,20181130_pos_VIS1,Diacylglycerophosphocholines,12,,Y,N,0,488018
>>816.6406@8.83,,,20181130_pos_VIS2,Diacylglycerophosphocholines,12,,Y,N,0,460722
>>816.6408@8.89,,,20181130_pos_VIS3,Diacylglycerophosphocholines,12,,Y,N,0,442959
>728.5170@10.85,,Approved,Super Sample,Diacylglycerophosphocholines,12,,Y,N,54899.92547896936,127901.28333333333
>>728.5160@10.81,,,20181130_pos_SIR1,Diacylglycerophosphocholines,12,,N,N,0,149922
>>728.5159@10.85,,,20181130_pos_SIR2,Diacylglycerophosphocholines,12,,N,N,0,110392
>>728.5170@10.83,,,20181130_pos_SIR3,Diacylglycerophosphocholines,12,,N,N,0,86919
>>728.5160@10.79,,,20181130_pos_SIS1,Diacylglycerophosphocholines,12,,N,N,0,197326
>>728.5163@10.83,,,20181130_pos_SIS2,Diacylglycerophosphocholines,4,,N,N,0,60079
>>728.5175@10.90,,,20181130_pos_SIS3,Diacylglycerophosphocholines,2,,N,N,0,82781
>>728.5166@10.85,,,20181130_pos_VIR1,Diacylglycerophosphocholines,10,,N,N,0,227572
>>728.5167@10.81,,,20181130_pos_VIR2,Diacylglycerophosphocholines,12,,N,N,0,92939
>>728.5172@10.88,,,20181130_pos_VIR3,Diacylglycerophosphocholines,12,,N,N,0,87197
>>728.5169@10.82,,,20181130_pos_VIS1,Diacylglycerophosphocholines,12,,N,N,0,217792
>>728.5194@10.95,,,20181130_pos_VIS2,Diacylglycerophosphocholines,12,,Y,N,0,130606
>>728.5182@10.89,,,20181130_pos_VIS3,Diacylglycerophosphocholines,12,,N,N,0,91292
>752.5221@11.07,,Approved,Super Sample,Diacylglycerophosphocholines,12,,Y,N,142922.44278978722,449471
>>752.5219@11.10,,,20181130_pos_SIR1,Diacylglycerophosphocholines,12,,N,N,0,270562
>>752.5223@11.04,,,20181130_pos_SIR2,Diacylglycerophosphocholines,12,,N,N,0,371887
>>752.5221@11.06,,,20181130_pos_SIR3,Diacylglycerophosphocholines,3,,N,N,0,413219
>>752.5224@11.07,,,20181130_pos_SIS1,Diacylglycerophosphocholines,1,,N,N,0,520863
>>752.5220@11.09,,,20181130_pos_SIS2,Diacylglycerophosphocholines,12,,N,N,0,279313
>>752.5222@11.07,,,20181130_pos_SIS3,Diacylglycerophosphocholines,12,,N,N,0,487271
>>752.5222@11.05,,,20181130_pos_VIR1,Diacylglycerophosphocholines,12,,Y,N,0,417926
>>752.5223@11.07,,,20181130_pos_VIR2,Diacylglycerophosphocholines,12,,N,N,0,318999
>>752.5222@11.06,,,20181130_pos_VIR3,Diacylglycerophosphocholines,3,,N,N,0,350042
>>752.5220@11.04,,,20181130_pos_VIS1,Diacylglycerophosphocholines,12,,N,N,0,748823
>>752.5219@11.09,,,20181130_pos_VIS2,Diacylglycerophosphocholines,6,,Y,N,0,569174
>>752.5221@11.06,,,20181130_pos_VIS3,Diacylglycerophosphocholines,12,,N,N,0,645573
>728.5222@11.18,,Approved,Super Sample,Diacylglycerophosphocholines,12,,Y,N,378558.4826846074,917744.1666666666
>>728.5219@11.19,,,20181130_pos_SIR1,Diacylglycerophosphocholines,12,,N,N,0,535001
>>728.5223@11.17,,,20181130_pos_SIR2,Diacylglycerophosphocholines,10,,Y,N,0,813863
>>728.5224@11.20,,,20181130_pos_SIR3,Diacylglycerophosphocholines,12,,Y,N,0,1107650
>>728.5222@11.19,,,20181130_pos_SIS1,Diacylglycerophosphocholines,12,,Y,N,0,773000
>>728.5222@11.19,,,20181130_pos_SIS2,Diacylglycerophosphocholines,10,,Y,N,0,326373
>>728.5223@11.18,,,20181130_pos_SIS3,Diacylglycerophosphocholines,12,,Y,N,0,667959
>>728.5220@11.17,,,20181130_pos_VIR1,Diacylglycerophosphocholines,12,,Y,N,0,1039910
>>728.5221@11.17,,,20181130_pos_VIR2,Diacylglycerophosphocholines,12,,Y,N,0,600667
>>728.5224@11.18,,,20181130_pos_VIR3,Diacylglycerophosphocholines,7,,Y,N,0,880967
>>728.5221@11.17,,,20181130_pos_VIS1,Diacylglycerophosphocholines,10,,Y,N,0,1422310
>>728.5223@11.17,,,20181130_pos_VIS2,Diacylglycerophosphocholines,12,,Y,N,0,1748250
>>728.5224@11.18,,,20181130_pos_VIS3,Diacylglycerophosphocholines,12,,N,N,0,1096980
>728.5225@11.34,,Approved,Super Sample,Diacylglycerophosphocholines,12,,Y,N,121707.75380356718,411858.0833333333
>>728.5227@11.34,,,20181130_pos_SIR1,Diacylglycerophosphocholines,8,,Y,N,0,291642
>>728.5227@11.43,,,20181130_pos_SIR2,Diacylglycerophosphocholines,2,,Y,N,0,265083
>>728.5225@11.22,,,20181130_pos_SIR3,Diacylglycerophosphocholines,12,,Y,N,0,549358
>>728.5225@11.41,,,20181130_pos_SIS1,Diacylglycerophosphocholines,10,,Y,N,0,437476
>>728.5225@11.22,,,20181130_pos_SIS2,Diacylglycerophosphocholines,8,,Y,N,0,289515
>>728.5225@11.36,,,20181130_pos_SIS3,Diacylglycerophosphocholines,12,,Y,N,0,381031
>>728.5219@11.40,,,20181130_pos_VIR1,Diacylglycerophosphocholines,1,,Y,N,0,544115
>>728.5225@11.42,,,20181130_pos_VIR2,Diacylglycerophosphocholines,12,,Y,N,0,190903
>>728.5227@11.25,,,20181130_pos_VIR3,Diacylglycerophosphocholines,12,,Y,N,0,427471
>>728.5223@11.38,,,20181130_pos_VIS1,Diacylglycerophosphocholines,12,,Y,N,0,476901
>>728.5225@11.28,,,20181130_pos_VIS2,Diacylglycerophosphocholines,3,,Y,N,0,531074
>>728.5226@11.39,,,20181130_pos_VIS3,Diacylglycerophosphocholines,12,,Y,N,0,557728
>754.5382@11.45,,Approved,Super Sample,Diacylglycerophosphocholines,12,,Y,N,753967.1602646738,1865679.0833333333
>>754.5382@11.47,,,20181130_pos_SIR1,Diacylglycerophosphocholines,1,,Y,N,0,1174090
>>754.5381@11.43,,,20181130_pos_SIR2,Diacylglycerophosphocholines,12,,Y,N,0,1058620
>>754.5382@11.44,,,20181130_pos_SIR3,Diacylglycerophosphocholines,5,,Y,N,0,1952490
>>754.5382@11.44,,,20181130_pos_SIS1,Diacylglycerophosphocholines,12,,Y,N,0,1377950
>>754.5383@11.47,,,20181130_pos_SIS2,Diacylglycerophosphocholines,3,,Y,N,0,776479
>>754.5382@11.46,,,20181130_pos_SIS3,Diacylglycerophosphocholines,12,,Y,N,0,2663820
>>754.5383@11.44,,,20181130_pos_VIR1,Diacylglycerophosphocholines,12,,Y,N,0,2050510
>>754.5382@11.48,,,20181130_pos_VIR2,Diacylglycerophosphocholines,2,,Y,N,0,1211010
>>754.5382@11.44,,,20181130_pos_VIR3,Diacylglycerophosphocholines,12,,Y,N,0,1657520
>>754.5381@11.47,,,20181130_pos_VIS1,Diacylglycerophosphocholines,4,,Y,N,0,3128510
>>754.5383@11.47,,,20181130_pos_VIS2,Diacylglycerophosphocholines,2,,Y,N,0,3009930
>>754.5382@11.43,,,20181130_pos_VIS3,Diacylglycerophosphocholines,12,,Y,N,0,2327220
>828.5544@11.49,,Approved,Super Sample,Diacylglycerophosphocholines,12,,Y,N,148580.16537097632,501035
>>828.5544@11.49,,,20181130_pos_SIR1,Diacylglycerophosphocholines,9,,Y,N,0,315896
>>828.5540@11.48,,,20181130_pos_SIR2,Diacylglycerophosphocholines,12,,Y,N,0,553272
>>828.5545@11.47,,,20181130_pos_SIR3,Diacylglycerophosphocholines,11,,Y,N,0,462879
>>828.5544@11.49,,,20181130_pos_SIS1,Diacylglycerophosphocholines,12,,Y,N,0,518613
>>828.5543@11.51,,,20181130_pos_SIS2,Diacylglycerophosphocholines,12,,Y,N,0,283346
>>828.5544@11.49,,,20181130_pos_SIS3,Diacylglycerophosphocholines,12,,Y,N,0,516923
>>828.5544@11.51,,,20181130_pos_VIR1,Diacylglycerophosphocholines,6,,Y,N,0,608463
>>828.5544@11.50,,,20181130_pos_VIR2,Diacylglycerophosphocholines,2,,Y,N,0,407384
>>828.5546@11.50,,,20181130_pos_VIR3,Diacylglycerophosphocholines,12,,Y,N,0,357106
>>828.5542@11.49,,,20181130_pos_VIS1,Diacylglycerophosphocholines,12,,Y,N,0,667270
>>828.5545@11.50,,,20181130_pos_VIS2,Diacylglycerophosphocholines,12,,Y,N,0,489028
>>828.5543@11.51,,,20181130_pos_VIS3,Diacylglycerophosphocholines,4,,Y,N,0,832240
>678.5071@11.52,,Approved,Super Sample,Diacylglycerophosphocholines,12,,Y,N,2136523.6225538333,5811508.333333333
>>678.5068@11.53,,,20181130_pos_SIR1,Diacylglycerophosphocholines,12,,Y,N,0,4009000
>>678.5075@11.53,,,20181130_pos_SIR2,Diacylglycerophosphocholines,12,,Y,N,0,4508160
>>678.5068@11.53,,,20181130_pos_SIR3,Diacylglycerophosphocholines,12,,Y,N,0,5131080
>>678.5077@11.53,,,20181130_pos_SIS1,Diacylglycerophosphocholines,12,,Y,N,0,6898800
>>678.5072@11.54,,,20181130_pos_SIS2,Diacylglycerophosphocholines,12,,Y,N,0,3038420
>>678.5068@11.50,,,20181130_pos_SIS3,Diacylglycerophosphocholines,12,,Y,N,0,5282780
>>678.5071@11.53,,,20181130_pos_VIR1,Diacylglycerophosphocholines,8,,Y,N,0,6922670
>>678.5072@11.52,,,20181130_pos_VIR2,Diacylglycerophosphocholines,8,,Y,N,0,3997340
>>678.5068@11.50,,,20181130_pos_VIR3,Diacylglycerophosphocholines,12,,Y,N,0,4314150
>>678.5068@11.52,,,20181130_pos_VIS1,Diacylglycerophosphocholines,12,,Y,N,0,11245400
>>678.5070@11.51,,,20181130_pos_VIS2,Diacylglycerophosphocholines,12,,Y,N,0,6982770
>>678.5069@11.55,,,20181130_pos_VIS3,Diacylglycerophosphocholines,12,,Y,N,0,7407530
>754.5383@11.57,,Approved,Super Sample,Diacylglycerophosphocholines,12,,Y,N,318375.97026483703,1416806.5833333333
>>754.5382@11.50,,,20181130_pos_SIR1,Diacylglycerophosphocholines,10,,Y,N,0,1221910
>>754.5382@11.56,,,20181130_pos_SIR2,Diacylglycerophosphocholines,12,,N,N,0,1138310
>>754.5382@11.66,,,20181130_pos_SIR3,Diacylglycerophosphocholines,8,,Y,N,0,971763
>>754.5383@11.50,,,20181130_pos_SIS1,Diacylglycerophosphocholines,12,,Y,N,0,1561360
>>754.5383@11.50,,,20181130_pos_SIS2,Diacylglycerophosphocholines,12,,Y,N,0,934416
>>754.5382@11.50,,,20181130_pos_SIS3,Diacylglycerophosphocholines,12,,Y,N,0,1631700
>>754.5384@11.56,,,20181130_pos_VIR1,Diacylglycerophosphocholines,3,,Y,N,0,1509110
>>754.5382@11.63,,,20181130_pos_VIR2,Diacylglycerophosphocholines,3,,Y,N,0,1119240
>>754.5382@11.50,,,20181130_pos_VIR3,Diacylglycerophosphocholines,12,,Y,N,0,1506180
>>754.5382@11.67,,,20181130_pos_VIS1,Diacylglycerophosphocholines,11,,Y,N,0,1855710
>>754.5383@11.56,,,20181130_pos_VIS2,Diacylglycerophosphocholines,12,,Y,N,0,1929710
>>754.5383@11.67,,,20181130_pos_VIS3,Diacylglycerophosphocholines,12,,N,N,0,1622270
>804.5530@11.74,,Approved,Super Sample,Diacylglycerophosphocholines,12,,Y,N,558902.4486412832,1955931.6666666667
>>804.5530@11.74,,,20181130_pos_SIR1,Diacylglycerophosphocholines,12,,N,N,0,1283900
>>804.5529@11.74,,,20181130_pos_SIR2,Diacylglycerophosphocholines,12,,N,N,0,1906120
>>804.5522@11.73,,,20181130_pos_SIR3,Diacylglycerophosphocholines,6,,N,N,0,1723920
>>804.5525@11.75,,,20181130_pos_SIS1,Diacylglycerophosphocholines,12,,Y,N,0,1759410
>>804.5528@11.73,,,20181130_pos_SIS2,Diacylglycerophosphocholines,12,,Y,N,0,1125630
>>804.5531@11.74,,,20181130_pos_SIS3,Diacylglycerophosphocholines,12,,N,N,0,1850830
>>804.5532@11.74,,,20181130_pos_VIR1,Diacylglycerophosphocholines,5,,N,N,0,2426040
>>804.5534@11.72,,,20181130_pos_VIR2,Diacylglycerophosphocholines,12,,N,N,0,1599620
>>804.5529@11.74,,,20181130_pos_VIR3,Diacylglycerophosphocholines,12,,N,N,0,1613900
>>804.5534@11.73,,,20181130_pos_VIS1,Diacylglycerophosphocholines,11,,Y,N,0,2893870
>>804.5534@11.74,,,20181130_pos_VIS2,Diacylglycerophosphocholines,12,,N,N,0,2319940
>>804.5528@11.73,,,20181130_pos_VIS3,Diacylglycerophosphocholines,12,,N,N,0,2968000
>804.5533@12.00,,Approved,Super Sample,Diacylglycerophosphocholines,12,,Y,N,778500.0625330027,2550818.3333333335
>>804.5532@12.03,,,20181130_pos_SIR1,Diacylglycerophosphocholines,12,,N,N,0,1599560
>>804.5534@11.80,,,20181130_pos_SIR2,Diacylglycerophosphocholines,12,,N,N,0,2384100
>>804.5534@12.04,,,20181130_pos_SIR3,Diacylglycerophosphocholines,12,,N,N,0,2078210
>>804.5535@12.03,,,20181130_pos_SIS1,Diacylglycerophosphocholines,12,,N,N,0,2539430
>>804.5532@12.05,,,20181130_pos_SIS2,Diacylglycerophosphocholines,12,,Y,N,0,1535170
>>804.5534@12.02,,,20181130_pos_SIS3,Diacylglycerophosphocholines,5,,N,N,0,2328390
>>804.5535@12.03,,,20181130_pos_VIR1,Diacylglycerophosphocholines,12,,N,N,0,2871740
>>804.5533@12.04,,,20181130_pos_VIR2,Diacylglycerophosphocholines,12,,N,N,0,2149740
>>804.5534@12.03,,,20181130_pos_VIR3,Diacylglycerophosphocholines,12,,N,N,0,2194310
>>804.5526@12.06,,,20181130_pos_VIS1,Diacylglycerophosphocholines,12,,N,N,0,3961890
>>804.5533@12.03,,,20181130_pos_VIS2,Diacylglycerophosphocholines,3,,Y,N,0,2807930
>>804.5533@11.80,,,20181130_pos_VIS3,Diacylglycerophosphocholines,12,,Y,N,0,4159350
>754.5382@12.10,,Approved,Super Sample,Diacylglycerophosphocholines,12,,Y,N,2605284.6535214353,9133834.166666666
>>754.5381@12.11,,,20181130_pos_SIR1,Diacylglycerophosphocholines,3,,Y,N,0,6068240
>>754.5381@12.10,,,20181130_pos_SIR2,Diacylglycerophosphocholines,1,,N,N,0,8455470
>>754.5380@12.09,,,20181130_pos_SIR3,Diacylglycerophosphocholines,12,,Y,N,0,7951800
>>754.5382@12.10,,,20181130_pos_SIS1,Diacylglycerophosphocholines,12,,Y,N,0,9741540
>>754.5382@12.10,,,20181130_pos_SIS2,Diacylglycerophosphocholines,12,,N,N,0,5390970
>>754.5382@12.10,,,20181130_pos_SIS3,Diacylglycerophosphocholines,12,,Y,N,0,8849730
>>754.5382@12.09,,,20181130_pos_VIR1,Diacylglycerophosphocholines,10,,Y,N,0,12396300
>>754.5381@12.10,,,20181130_pos_VIR2,Diacylglycerophosphocholines,12,,Y,N,0,7091210
>>754.5382@12.09,,,20181130_pos_VIR3,Diacylglycerophosphocholines,3,,Y,N,0,7738200
>>754.5383@12.11,,,20181130_pos_VIS1,Diacylglycerophosphocholines,12,,Y,N,0,15071800
>>754.5382@12.09,,,20181130_pos_VIS2,Diacylglycerophosphocholines,12,,Y,N,0,9991550
>>754.5382@12.09,,,20181130_pos_VIS3,Diacylglycerophosphocholines,12,,Y,N,0,10859200
>692.5224@12.12,,Approved,Super Sample,Diacylglycerophosphocholines,12,,Y,N,68271.82049807052,156997.95833333334
>>692.5222@12.11,,,20181130_pos_SIR1,Diacylglycerophosphocholines,5,,N,N,0,97338
>>692.5226@12.23,,,20181130_pos_SIR2,Diacylglycerophosphocholines,12,,N,N,0,110759
>>692.5222@12.14,,,20181130_pos_SIR3,Diacylglycerophosphocholines,12,,N,N,0,125406
>>692.5225@12.10,,,20181130_pos_SIS1,Diacylglycerophosphocholines,12,,N,N,0,153129
>>692.5227@12.13,,,20181130_pos_SIS2,Diacylglycerophosphocholines,12,,N,N,0,90434
>>692.5223@12.10,,,20181130_pos_SIS3,Diacylglycerophosphocholines,8,,N,N,0,132672
>>692.5224@12.05,,,20181130_pos_VIR1,Diacylglycerophosphocholines,12,,Y,N,0,203519
>>692.5224@12.10,,,20181130_pos_VIR2,Diacylglycerophosphocholines,12,,N,N,0,98322
>>692.5220@12.11,,,20181130_pos_VIR3,Diacylglycerophosphocholines,12,,N,N,0,119103
>>692.5225@12.11,,,20181130_pos_VIS1,Diacylglycerophosphocholines,6,,Y,N,0,334589
>>692.5224@12.09,,,20181130_pos_VIS2,Diacylglycerophosphocholines,12,,Y,N,0,201110
>>692.5225@12.13,,,20181130_pos_VIS3,Diacylglycerophosphocholines,12,,Y,N,0,217595
>730.5381@12.13,,Approved,Super Sample,Diacylglycerophosphocholines,12,,Y,N,6036274.8751975885,15260265
